# wavenumber,absorbance
2046.766,0.080
2046.796,0.080
2046.826,0.080
2046.856,0.080
2046.887,0.080
2046.917,0.080
2046.947,0.080
2046.977,0.080
2047.007,0.080
2047.037,0.080
2047.067,0.080
2047.098,0.080
2047.128,0.080
2047.158,0.079
2047.188,0.080
2047.218,0.080
2047.248,0.080
2047.278,0.080
2047.308,0.080
2047.339,0.080
2047.369,0.080
2047.399,0.080
2047.429,0.079
2047.459,0.080
2047.489,0.080
2047.519,0.080
2047.549,0.079
2047.580,0.079
2047.610,0.079
2047.640,0.079
2047.670,0.079
2047.700,0.079
2047.730,0.079
2047.760,0.079
2047.791,0.079
2047.821,0.079
2047.851,0.079
2047.881,0.079
2047.911,0.080
2047.941,0.080
2047.971,0.080
2048.001,0.080
2048.031,0.080
2048.062,0.080
2048.092,0.080
2048.122,0.080
2048.152,0.080
2048.182,0.080
2048.212,0.080
2048.242,0.080
2048.273,0.080
2048.303,0.080
2048.333,0.080
2048.363,0.080
2048.393,0.080
2048.423,0.080
2048.453,0.080
2048.484,0.080
2048.514,0.080
2048.544,0.080
2048.574,0.080
2048.604,0.080
2048.634,0.080
2048.664,0.080
2048.695,0.080
2048.725,0.080
2048.755,0.080
2048.785,0.080
2048.815,0.080
2048.845,0.080
2048.875,0.080
2048.906,0.080
2048.936,0.080
2048.966,0.080
2048.996,0.080
2049.026,0.080
2049.056,0.080
2049.086,0.080
2049.116,0.080
2049.146,0.080
2049.177,0.080
2049.207,0.080
2049.237,0.080
2049.267,0.080
2049.297,0.080
2049.327,0.080
2049.357,0.080
2049.387,0.080
2049.418,0.080
2049.448,0.080
2049.478,0.080
2049.508,0.080
2049.538,0.081
2049.568,0.082
2049.598,0.084
2049.629,0.087
2049.659,0.090
2049.689,0.095
2049.719,0.099
2049.749,0.103
2049.779,0.106
2049.809,0.107
2049.840,0.106
2049.870,0.104
2049.900,0.101
2049.930,0.098
2049.960,0.094
2049.990,0.092
2050.020,0.090
2050.051,0.089
2050.081,0.088
2050.111,0.087
2050.141,0.085
2050.171,0.084
2050.201,0.083
2050.231,0.082
2050.261,0.081
2050.292,0.081
2050.322,0.080
2050.352,0.080
2050.382,0.080
2050.412,0.080
2050.442,0.080
2050.472,0.080
2050.502,0.081
2050.532,0.082
2050.563,0.084
2050.593,0.087
2050.623,0.093
2050.653,0.101
2050.683,0.111
2050.713,0.123
2050.743,0.135
2050.774,0.146
2050.804,0.152
2050.834,0.153
2050.864,0.149
2050.894,0.139
2050.924,0.127
2050.954,0.115
2050.985,0.103
2051.015,0.094
2051.045,0.088
2051.075,0.084
2051.105,0.082
2051.135,0.081
2051.165,0.081
2051.196,0.081
2051.226,0.080
2051.256,0.080
2051.286,0.080
2051.316,0.081
2051.346,0.081
2051.376,0.081
2051.406,0.081
2051.437,0.080
2051.467,0.080
2051.497,0.080
2051.527,0.081
2051.557,0.081
2051.587,0.081
2051.617,0.081
2051.647,0.081
2051.678,0.080
2051.708,0.080
2051.738,0.080
2051.768,0.080
2051.798,0.080
2051.828,0.080
2051.858,0.080
2051.888,0.080
2051.919,0.080
2051.949,0.080
2051.979,0.080
2052.009,0.080
2052.039,0.080
2052.069,0.080
2052.099,0.080
2052.130,0.080
2052.160,0.080
2052.190,0.080
2052.220,0.080
2052.250,0.081
2052.280,0.081
2052.310,0.081
2052.341,0.081
2052.371,0.081
2052.401,0.081
2052.431,0.081
2052.461,0.080
2052.491,0.080
2052.521,0.080
2052.552,0.080
2052.582,0.080
2052.612,0.080
2052.642,0.080
2052.672,0.080
2052.702,0.080
2052.732,0.080
2052.762,0.080
2052.792,0.080
2052.823,0.080
2052.853,0.080
2052.883,0.080
2052.913,0.080
2052.943,0.080
2052.973,0.080
2053.003,0.080
2053.034,0.080
2053.064,0.081
2053.094,0.080
2053.124,0.080
2053.154,0.080
2053.184,0.080
2053.214,0.080
2053.244,0.080
2053.275,0.080
2053.305,0.080
2053.335,0.080
2053.365,0.080
2053.395,0.080
2053.425,0.080
2053.455,0.080
2053.486,0.080
2053.516,0.080
2053.546,0.081
2053.576,0.082
2053.606,0.083
2053.636,0.086
2053.666,0.089
2053.697,0.094
2053.727,0.099
2053.757,0.104
2053.787,0.108
2053.817,0.111
2053.847,0.112
2053.877,0.111
2053.907,0.108
2053.938,0.104
2053.968,0.101
2053.998,0.097
2054.028,0.094
2054.058,0.091
2054.088,0.089
2054.118,0.087
2054.148,0.085
2054.179,0.083
2054.209,0.082
2054.239,0.081
2054.269,0.081
2054.299,0.081
2054.329,0.081
2054.359,0.081
2054.389,0.081
2054.420,0.081
2054.450,0.081
2054.480,0.081
2054.510,0.081
2054.540,0.081
2054.570,0.081
2054.600,0.081
2054.631,0.081
2054.661,0.081
2054.691,0.081
2054.721,0.081
2054.751,0.081
2054.781,0.081
2054.811,0.081
2054.842,0.081
2054.872,0.081
2054.902,0.081
2054.932,0.081
2054.962,0.081
2054.992,0.081
2055.022,0.081
2055.052,0.082
2055.083,0.083
2055.113,0.085
2055.143,0.090
2055.173,0.097
2055.203,0.107
2055.233,0.120
2055.263,0.135
2055.293,0.150
2055.324,0.162
2055.354,0.169
2055.384,0.170
2055.414,0.163
2055.444,0.152
2055.474,0.137
2055.504,0.122
2055.535,0.108
2055.565,0.098
2055.595,0.090
2055.625,0.086
2055.655,0.083
2055.685,0.082
2055.715,0.082
2055.745,0.081
2055.776,0.081
2055.806,0.081
2055.836,0.081
2055.866,0.081
2055.896,0.081
2055.926,0.081
2055.956,0.081
2055.987,0.081
2056.017,0.081
2056.047,0.081
2056.077,0.081
2056.107,0.081
2056.137,0.081
2056.167,0.081
2056.198,0.081
2056.228,0.081
2056.258,0.081
2056.288,0.081
2056.318,0.081
2056.348,0.081
2056.378,0.081
2056.408,0.081
2056.438,0.082
2056.469,0.082
2056.499,0.082
2056.529,0.082
2056.559,0.082
2056.589,0.082
2056.619,0.082
2056.649,0.082
2056.680,0.082
2056.710,0.082
2056.740,0.082
2056.770,0.082
2056.800,0.081
2056.830,0.081
2056.860,0.081
2056.890,0.081
2056.921,0.081
2056.951,0.081
2056.981,0.081
2057.011,0.081
2057.041,0.081
2057.071,0.081
2057.101,0.082
2057.132,0.082
2057.162,0.082
2057.192,0.081
2057.222,0.081
2057.252,0.081
2057.282,0.081
2057.312,0.081
2057.343,0.081
2057.373,0.081
2057.403,0.081
2057.433,0.081
2057.463,0.081
2057.493,0.081
2057.523,0.082
2057.553,0.082
2057.583,0.084
2057.614,0.086
2057.644,0.089
2057.674,0.093
2057.704,0.098
2057.734,0.104
2057.764,0.110
2057.794,0.114
2057.825,0.117
2057.855,0.117
2057.885,0.116
2057.915,0.112
2057.945,0.108
2057.975,0.103
2058.005,0.098
2058.036,0.094
2058.066,0.090
2058.096,0.087
2058.126,0.085
2058.156,0.084
2058.186,0.083
2058.216,0.082
2058.246,0.082
2058.277,0.081
2058.307,0.082
2058.337,0.082
2058.367,0.082
2058.397,0.082
2058.427,0.082
2058.457,0.082
2058.488,0.082
2058.518,0.082
2058.548,0.082
2058.578,0.082
2058.608,0.082
2058.638,0.082
2058.668,0.081
2058.698,0.081
2058.729,0.081
2058.759,0.081
2058.789,0.082
2058.819,0.082
2058.849,0.082
2058.879,0.082
2058.909,0.082
2058.939,0.081
2058.970,0.081
2059.000,0.081
2059.030,0.082
2059.060,0.082
2059.090,0.082
2059.120,0.081
2059.150,0.081
2059.181,0.081
2059.211,0.081
2059.241,0.081
2059.271,0.081
2059.301,0.081
2059.331,0.081
2059.361,0.081
2059.392,0.081
2059.422,0.081
2059.452,0.081
2059.482,0.081
2059.512,0.082
2059.542,0.082
2059.572,0.083
2059.602,0.085
2059.633,0.088
2059.663,0.094
2059.693,0.103
2059.723,0.116
2059.753,0.132
2059.783,0.150
2059.813,0.167
2059.844,0.181
2059.874,0.188
2059.904,0.187
2059.934,0.178
2059.964,0.163
2059.994,0.145
2060.024,0.127
2060.054,0.112
2060.084,0.100
2060.115,0.092
2060.145,0.087
2060.175,0.084
2060.205,0.083
2060.235,0.082
2060.265,0.082
2060.295,0.081
2060.326,0.081
2060.356,0.081
2060.386,0.081
2060.416,0.081
2060.446,0.081
2060.476,0.081
2060.506,0.081
2060.537,0.081
2060.567,0.081
2060.597,0.081
2060.627,0.081
2060.657,0.081
2060.687,0.081
2060.717,0.082
2060.747,0.082
2060.778,0.082
2060.808,0.081
2060.838,0.081
2060.868,0.081
2060.898,0.081
2060.928,0.081
2060.958,0.081
2060.989,0.081
2061.019,0.080
2061.049,0.080
2061.079,0.080
2061.109,0.080
2061.139,0.080
2061.169,0.080
2061.199,0.080
2061.229,0.080
2061.260,0.080
2061.290,0.080
2061.320,0.080
2061.350,0.080
2061.380,0.080
2061.410,0.080
2061.440,0.080
2061.471,0.080
2061.501,0.080
2061.531,0.081
2061.561,0.083
2061.591,0.086
2061.621,0.090
2061.651,0.095
2061.682,0.101
2061.712,0.108
2061.742,0.114
2061.772,0.118
2061.802,0.120
2061.832,0.120
2061.862,0.117
2061.893,0.112
2061.923,0.106
2061.953,0.100
2061.983,0.094
2062.013,0.089
2062.043,0.086
2062.073,0.084
2062.103,0.082
2062.134,0.081
2062.164,0.081
2062.194,0.080
2062.224,0.080
2062.254,0.080
2062.284,0.080
2062.314,0.080
2062.344,0.080
2062.375,0.080
2062.405,0.080
2062.435,0.080
2062.465,0.080
2062.495,0.080
2062.525,0.080
2062.555,0.080
2062.585,0.080
2062.616,0.081
2062.646,0.081
2062.676,0.080
2062.706,0.080
2062.736,0.080
2062.766,0.081
2062.796,0.081
2062.827,0.081
2062.857,0.081
2062.887,0.081
2062.917,0.081
2062.947,0.081
2062.977,0.080
2063.007,0.080
2063.038,0.081
2063.068,0.081
2063.098,0.081
2063.128,0.081
2063.158,0.080
2063.188,0.080
2063.218,0.080
2063.248,0.080
2063.279,0.081
2063.309,0.081
2063.339,0.081
2063.369,0.081
2063.399,0.081
2063.429,0.081
2063.459,0.080
2063.490,0.081
2063.520,0.081
2063.550,0.081
2063.580,0.081
2063.610,0.081
2063.640,0.080
2063.670,0.080
2063.700,0.080
2063.730,0.081
2063.761,0.081
2063.791,0.081
2063.821,0.081
2063.851,0.081
2063.881,0.081
2063.911,0.081
2063.941,0.081
2063.972,0.081
2064.002,0.082
2064.032,0.083
2064.062,0.084
2064.092,0.087
2064.122,0.091
2064.152,0.099
2064.183,0.111
2064.213,0.127
2064.243,0.146
2064.273,0.167
2064.303,0.187
2064.333,0.201
2064.363,0.208
2064.394,0.204
2064.424,0.191
2064.454,0.173
2064.484,0.152
2064.514,0.131
2064.544,0.114
2064.574,0.101
2064.604,0.092
2064.635,0.087
2064.665,0.084
2064.695,0.082
2064.725,0.082
2064.755,0.081
2064.785,0.081
2064.815,0.081
2064.845,0.081
2064.875,0.081
2064.906,0.081
2064.936,0.081
2064.966,0.081
2064.996,0.081
2065.026,0.081
2065.056,0.081
2065.086,0.081
2065.117,0.081
2065.147,0.081
2065.177,0.081
2065.207,0.080
2065.237,0.080
2065.267,0.080
2065.297,0.080
2065.328,0.080
2065.358,0.080
2065.388,0.080
2065.418,0.081
2065.448,0.081
2065.478,0.082
2065.508,0.084
2065.539,0.088
2065.569,0.093
2065.599,0.099
2065.629,0.107
2065.659,0.114
2065.689,0.119
2065.719,0.123
2065.750,0.123
2065.780,0.120
2065.810,0.114
2065.840,0.107
2065.870,0.100
2065.900,0.093
2065.930,0.088
2065.960,0.084
2065.990,0.082
2066.021,0.081
2066.051,0.081
2066.081,0.080
2066.111,0.080
2066.141,0.080
2066.171,0.080
2066.201,0.080
2066.231,0.080
2066.262,0.080
2066.292,0.080
2066.322,0.080
2066.352,0.080
2066.382,0.080
2066.412,0.080
2066.442,0.080
2066.473,0.080
2066.503,0.080
2066.533,0.080
2066.563,0.080
2066.593,0.080
2066.623,0.080
2066.653,0.080
2066.684,0.080
2066.714,0.080
2066.744,0.080
2066.774,0.080
2066.804,0.080
2066.834,0.080
2066.864,0.080
2066.895,0.080
2066.925,0.080
2066.955,0.080
2066.985,0.080
2067.015,0.080
2067.045,0.081
2067.075,0.081
2067.105,0.081
2067.135,0.081
2067.166,0.081
2067.196,0.081
2067.226,0.082
2067.256,0.082
2067.286,0.082
2067.316,0.082
2067.346,0.082
2067.376,0.082
2067.407,0.082
2067.437,0.082
2067.467,0.082
2067.497,0.082
2067.527,0.082
2067.557,0.082
2067.587,0.082
2067.618,0.082
2067.648,0.082
2067.678,0.082
2067.708,0.081
2067.738,0.081
2067.768,0.081
2067.798,0.081
2067.829,0.081
2067.859,0.081
2067.889,0.081
2067.919,0.081
2067.949,0.081
2067.979,0.081
2068.009,0.081
2068.040,0.081
2068.070,0.081
2068.100,0.080
2068.130,0.080
2068.160,0.080
2068.190,0.080
2068.220,0.080
2068.250,0.080
2068.281,0.080
2068.311,0.080
2068.341,0.080
2068.371,0.080
2068.401,0.080
2068.431,0.081
2068.461,0.081
2068.491,0.083
2068.521,0.085
2068.552,0.089
2068.582,0.096
2068.612,0.107
2068.642,0.122
2068.672,0.142
2068.702,0.166
2068.732,0.190
2068.763,0.211
2068.793,0.226
2068.823,0.230
2068.853,0.222
2068.883,0.204
2068.913,0.181
2068.943,0.156
2068.974,0.134
2069.004,0.116
2069.034,0.103
2069.064,0.094
2069.094,0.089
2069.124,0.086
2069.154,0.084
2069.185,0.083
2069.215,0.082
2069.245,0.081
2069.275,0.081
2069.305,0.081
2069.335,0.081
2069.365,0.082
2069.396,0.084
2069.426,0.086
2069.456,0.091
2069.486,0.097
2069.516,0.104
2069.546,0.111
2069.576,0.117
2069.606,0.121
2069.636,0.121
2069.667,0.119
2069.697,0.113
2069.727,0.107
2069.757,0.099
2069.787,0.093
2069.817,0.088
2069.847,0.084
2069.877,0.081
2069.908,0.080
2069.938,0.079
2069.968,0.079
2069.998,0.079
2070.028,0.079
2070.058,0.079
2070.088,0.079
2070.119,0.079
2070.149,0.079
2070.179,0.079
2070.209,0.079
2070.239,0.079
2070.269,0.079
2070.299,0.079
2070.330,0.080
2070.360,0.080
2070.390,0.079
2070.420,0.079
2070.450,0.079
2070.480,0.079
2070.510,0.080
2070.541,0.080
2070.571,0.080
2070.601,0.080
2070.631,0.080
2070.661,0.079
2070.691,0.079
2070.721,0.079
2070.751,0.079
2070.781,0.079
2070.812,0.079
2070.842,0.079
2070.872,0.079
2070.902,0.079
2070.932,0.079
2070.962,0.079
2070.992,0.080
2071.022,0.080
2071.053,0.080
2071.083,0.079
2071.113,0.079
2071.143,0.079
2071.173,0.079
2071.203,0.079
2071.233,0.079
2071.264,0.079
2071.294,0.079
2071.324,0.079
2071.354,0.079
2071.384,0.079
2071.414,0.079
2071.444,0.079
2071.475,0.080
2071.505,0.080
2071.535,0.080
2071.565,0.079
2071.595,0.079
2071.625,0.079
2071.655,0.079
2071.686,0.079
2071.716,0.080
2071.746,0.080
2071.776,0.080
2071.806,0.079
2071.836,0.079
2071.866,0.079
2071.896,0.079
2071.927,0.079
2071.957,0.080
2071.987,0.080
2072.017,0.080
2072.047,0.080
2072.077,0.080
2072.107,0.080
2072.137,0.080
2072.167,0.080
2072.198,0.080
2072.228,0.080
2072.258,0.080
2072.288,0.080
2072.318,0.080
2072.348,0.080
2072.378,0.080
2072.409,0.080
2072.439,0.080
2072.469,0.080
2072.499,0.080
2072.529,0.080
2072.559,0.080
2072.589,0.080
2072.620,0.080
2072.650,0.080
2072.680,0.080
2072.710,0.080
2072.740,0.081
2072.770,0.081
2072.800,0.081
2072.831,0.081
2072.861,0.082
2072.891,0.083
2072.921,0.085
2072.951,0.089
2072.981,0.095
2073.011,0.104
2073.042,0.119
2073.072,0.138
2073.102,0.163
2073.132,0.191
2073.162,0.219
2073.192,0.242
2073.222,0.255
2073.252,0.257
2073.282,0.246
2073.313,0.228
2073.343,0.207
2073.373,0.186
2073.403,0.169
2073.433,0.155
2073.463,0.145
2073.493,0.137
2073.523,0.129
2073.554,0.121
2073.584,0.112
2073.614,0.104
2073.644,0.096
2073.674,0.091
2073.704,0.086
2073.734,0.084
2073.765,0.082
2073.795,0.081
2073.825,0.081
2073.855,0.080
2073.885,0.080
2073.915,0.080
2073.945,0.080
2073.976,0.080
2074.006,0.080
2074.036,0.080
2074.066,0.080
2074.096,0.080
2074.126,0.080
2074.156,0.080
2074.187,0.080
2074.217,0.080
2074.247,0.080
2074.277,0.080
2074.307,0.080
2074.337,0.079
2074.367,0.079
2074.397,0.079
2074.427,0.079
2074.458,0.079
2074.488,0.079
2074.518,0.079
2074.548,0.079
2074.578,0.079
2074.608,0.079
2074.638,0.079
2074.668,0.079
2074.699,0.079
2074.729,0.079
2074.759,0.079
2074.789,0.079
2074.819,0.079
2074.849,0.079
2074.879,0.079
2074.910,0.079
2074.940,0.079
2074.970,0.079
2075.000,0.079
2075.030,0.079
2075.060,0.079
2075.090,0.079
2075.121,0.079
2075.151,0.079
2075.181,0.080
2075.211,0.080
2075.241,0.080
2075.271,0.080
2075.301,0.079
2075.332,0.079
2075.362,0.079
2075.392,0.080
2075.422,0.080
2075.452,0.080
2075.482,0.079
2075.512,0.079
2075.542,0.079
2075.573,0.079
2075.603,0.079
2075.633,0.079
2075.663,0.079
2075.693,0.079
2075.723,0.079
2075.753,0.079
2075.783,0.079
2075.813,0.079
2075.844,0.079
2075.874,0.079
2075.904,0.079
2075.934,0.079
2075.964,0.079
2075.994,0.079
2076.024,0.079
2076.055,0.079
2076.085,0.079
2076.115,0.080
2076.145,0.080
2076.175,0.079
2076.205,0.079
2076.235,0.079
2076.266,0.079
2076.296,0.079
2076.326,0.080
2076.356,0.080
2076.386,0.080
2076.416,0.080
2076.446,0.080
2076.477,0.080
2076.507,0.080
2076.537,0.080
2076.567,0.080
2076.597,0.080
2076.627,0.080
2076.657,0.080
2076.688,0.080
2076.718,0.080
2076.748,0.079
2076.778,0.080
2076.808,0.080
2076.838,0.080
2076.868,0.080
2076.898,0.080
2076.928,0.080
2076.958,0.080
2076.989,0.080
2077.019,0.081
2077.049,0.083
2077.079,0.085
2077.109,0.088
2077.139,0.093
2077.169,0.098
2077.200,0.105
2077.230,0.113
2077.260,0.120
2077.290,0.126
2077.320,0.130
2077.350,0.135
2077.380,0.140
2077.411,0.148
2077.441,0.161
2077.471,0.179
2077.501,0.204
2077.531,0.231
2077.561,0.257
2077.591,0.275
2077.622,0.281
2077.652,0.271
2077.682,0.249
2077.712,0.218
2077.742,0.186
2077.772,0.156
2077.802,0.132
2077.833,0.113
2077.863,0.101
2077.893,0.093
2077.923,0.088
2077.953,0.085
2077.983,0.084
2078.013,0.083
2078.043,0.082
2078.073,0.082
2078.104,0.082
2078.134,0.081
2078.164,0.081
2078.194,0.081
2078.224,0.081
2078.254,0.080
2078.284,0.080
2078.314,0.080
2078.345,0.080
2078.375,0.080
2078.405,0.080
2078.435,0.080
2078.465,0.080
2078.495,0.080
2078.525,0.080
2078.556,0.080
2078.586,0.080
2078.616,0.080
2078.646,0.080
2078.676,0.080
2078.706,0.079
2078.736,0.079
2078.767,0.079
2078.797,0.079
2078.827,0.079
2078.857,0.079
2078.887,0.079
2078.917,0.079
2078.947,0.079
2078.978,0.079
2079.008,0.079
2079.038,0.079
2079.068,0.080
2079.098,0.080
2079.128,0.079
2079.158,0.079
2079.188,0.079
2079.219,0.079
2079.249,0.079
2079.279,0.079
2079.309,0.079
2079.339,0.079
2079.369,0.079
2079.399,0.079
2079.429,0.079
2079.459,0.079
2079.490,0.079
2079.520,0.080
2079.550,0.080
2079.580,0.080
2079.610,0.080
2079.640,0.080
2079.670,0.079
2079.701,0.079
2079.731,0.079
2079.761,0.079
2079.791,0.079
2079.821,0.079
2079.851,0.079
2079.881,0.079
2079.912,0.079
2079.942,0.079
2079.972,0.079
2080.002,0.080
2080.032,0.080
2080.062,0.080
2080.092,0.080
2080.123,0.080
2080.153,0.080
2080.183,0.080
2080.213,0.080
2080.243,0.080
2080.273,0.080
2080.303,0.080
2080.333,0.080
2080.364,0.080
2080.394,0.080
2080.424,0.080
2080.454,0.080
2080.484,0.080
2080.514,0.080
2080.544,0.080
2080.574,0.080
2080.604,0.080
2080.635,0.080
2080.665,0.080
2080.695,0.080
2080.725,0.080
2080.755,0.080
2080.785,0.081
2080.815,0.081
2080.846,0.082
2080.876,0.084
2080.906,0.086
2080.936,0.090
2080.966,0.094
2080.996,0.099
2081.026,0.104
2081.057,0.109
2081.087,0.113
2081.117,0.115
2081.147,0.114
2081.177,0.112
2081.207,0.108
2081.237,0.102
2081.268,0.097
2081.298,0.092
2081.328,0.088
2081.358,0.086
2081.388,0.084
2081.418,0.083
2081.448,0.083
2081.479,0.082
2081.509,0.082
2081.539,0.083
2081.569,0.083
2081.599,0.084
2081.629,0.086
2081.659,0.089
2081.689,0.094
2081.719,0.102
2081.750,0.115
2081.780,0.134
2081.810,0.159
2081.840,0.191
2081.870,0.227
2081.900,0.262
2081.930,0.291
2081.960,0.306
2081.991,0.304
2082.021,0.284
2082.051,0.253
2082.081,0.217
2082.111,0.182
2082.141,0.152
2082.171,0.128
2082.202,0.111
2082.232,0.100
2082.262,0.093
2082.292,0.089
2082.322,0.086
2082.352,0.085
2082.382,0.084
2082.413,0.083
2082.443,0.082
2082.473,0.082
2082.503,0.082
2082.533,0.081
2082.563,0.081
2082.593,0.081
2082.624,0.081
2082.654,0.080
2082.684,0.080
2082.714,0.080
2082.744,0.080
2082.774,0.080
2082.804,0.080
2082.834,0.080
2082.865,0.080
2082.895,0.080
2082.925,0.080
2082.955,0.080
2082.985,0.080
2083.015,0.080
2083.045,0.080
2083.075,0.080
2083.105,0.080
2083.136,0.080
2083.166,0.080
2083.196,0.080
2083.226,0.080
2083.256,0.080
2083.286,0.079
2083.316,0.079
2083.347,0.079
2083.377,0.079
2083.407,0.080
2083.437,0.080
2083.467,0.080
2083.497,0.080
2083.527,0.080
2083.558,0.080
2083.588,0.080
2083.618,0.080
2083.648,0.080
2083.678,0.080
2083.708,0.080
2083.738,0.080
2083.769,0.080
2083.799,0.080
2083.829,0.080
2083.859,0.080
2083.889,0.080
2083.919,0.080
2083.949,0.080
2083.979,0.080
2084.010,0.080
2084.040,0.080
2084.070,0.080
2084.100,0.080
2084.130,0.080
2084.160,0.080
2084.190,0.080
2084.220,0.080
2084.250,0.080
2084.281,0.079
2084.311,0.079
2084.341,0.080
2084.371,0.080
2084.401,0.080
2084.431,0.080
2084.461,0.080
2084.492,0.080
2084.522,0.080
2084.552,0.081
2084.582,0.082
2084.612,0.083
2084.642,0.084
2084.672,0.086
2084.703,0.088
2084.733,0.091
2084.763,0.094
2084.793,0.098
2084.823,0.102
2084.853,0.105
2084.883,0.107
2084.914,0.107
2084.944,0.106
2084.974,0.103
2085.004,0.098
2085.034,0.094
2085.064,0.089
2085.094,0.086
2085.125,0.083
2085.155,0.082
2085.185,0.081
2085.215,0.082
2085.245,0.082
2085.275,0.082
2085.305,0.082
2085.335,0.083
2085.365,0.083
2085.396,0.082
2085.426,0.082
2085.456,0.082
2085.486,0.082
2085.516,0.081
2085.546,0.081
2085.576,0.081
2085.606,0.081
2085.637,0.081
2085.667,0.081
2085.697,0.081
2085.727,0.082
2085.757,0.082
2085.787,0.082
2085.817,0.083
2085.848,0.083
2085.878,0.084
2085.908,0.086
2085.938,0.087
2085.968,0.090
2085.998,0.095
2086.028,0.103
2086.059,0.116
2086.089,0.134
2086.119,0.160
2086.149,0.193
2086.179,0.231
2086.209,0.271
2086.239,0.306
2086.270,0.329
2086.300,0.334
2086.330,0.319
2086.360,0.288
2086.390,0.249
2086.420,0.209
2086.450,0.173
2086.480,0.144
2086.510,0.123
2086.541,0.108
2086.571,0.098
2086.601,0.092
2086.631,0.089
2086.661,0.087
2086.691,0.085
2086.721,0.084
2086.751,0.083
2086.782,0.083
2086.812,0.083
2086.842,0.082
2086.872,0.082
2086.902,0.082
2086.932,0.081
2086.962,0.081
2086.993,0.081
2087.023,0.081
2087.053,0.081
2087.083,0.081
2087.113,0.080
2087.143,0.080
2087.173,0.080
2087.204,0.080
2087.234,0.080
2087.264,0.080
2087.294,0.080
2087.324,0.080
2087.354,0.080
2087.384,0.080
2087.415,0.080
2087.445,0.080
2087.475,0.080
2087.505,0.080
2087.535,0.080
2087.565,0.080
2087.595,0.080
2087.625,0.080
2087.656,0.080
2087.686,0.080
2087.716,0.080
2087.746,0.080
2087.776,0.080
2087.806,0.080
2087.836,0.080
2087.866,0.080
2087.897,0.080
2087.927,0.080
2087.957,0.080
2087.987,0.080
2088.017,0.080
2088.047,0.080
2088.077,0.080
2088.107,0.080
2088.138,0.080
2088.168,0.080
2088.198,0.080
2088.228,0.080
2088.258,0.080
2088.288,0.081
2088.318,0.081
2088.349,0.082
2088.379,0.082
2088.409,0.083
2088.439,0.084
2088.469,0.086
2088.499,0.089
2088.529,0.092
2088.560,0.095
2088.590,0.098
2088.620,0.100
2088.650,0.100
2088.680,0.099
2088.710,0.097
2088.740,0.095
2088.771,0.091
2088.801,0.088
2088.831,0.085
2088.861,0.083
2088.891,0.081
2088.921,0.080
2088.951,0.080
2088.981,0.080
2089.011,0.080
2089.042,0.080
2089.072,0.080
2089.102,0.080
2089.132,0.080
2089.162,0.080
2089.192,0.081
2089.222,0.081
2089.253,0.082
2089.283,0.082
2089.313,0.082
2089.343,0.082
2089.373,0.082
2089.403,0.082
2089.433,0.081
2089.463,0.081
2089.494,0.081
2089.524,0.081
2089.554,0.081
2089.584,0.081
2089.614,0.081
2089.644,0.081
2089.674,0.081
2089.705,0.081
2089.735,0.081
2089.765,0.081
2089.795,0.081
2089.825,0.081
2089.855,0.081
2089.885,0.081
2089.916,0.081
2089.946,0.081
2089.976,0.081
2090.006,0.082
2090.036,0.082
2090.066,0.082
2090.096,0.083
2090.126,0.083
2090.156,0.084
2090.187,0.086
2090.217,0.088
2090.247,0.091
2090.277,0.096
2090.307,0.105
2090.337,0.117
2090.367,0.136
2090.398,0.162
2090.428,0.196
2090.458,0.237
2090.488,0.281
2090.518,0.322
2090.548,0.352
2090.578,0.363
2090.608,0.351
2090.639,0.321
2090.669,0.279
2090.699,0.235
2090.729,0.194
2090.759,0.161
2090.789,0.135
2090.819,0.116
2090.850,0.104
2090.880,0.097
2090.910,0.092
2090.940,0.089
2090.970,0.087
2091.000,0.085
2091.030,0.084
2091.061,0.084
2091.091,0.083
2091.121,0.083
2091.151,0.083
2091.181,0.082
2091.211,0.082
2091.241,0.081
2091.271,0.081
2091.302,0.081
2091.332,0.081
2091.362,0.081
2091.392,0.081
2091.422,0.081
2091.452,0.080
2091.482,0.080
2091.512,0.080
2091.543,0.080
2091.573,0.081
2091.603,0.081
2091.633,0.081
2091.663,0.081
2091.693,0.081
2091.723,0.080
2091.754,0.080
2091.784,0.080
2091.814,0.080
2091.844,0.080
2091.874,0.080
2091.904,0.080
2091.934,0.080
2091.964,0.080
2091.995,0.080
2092.025,0.080
2092.055,0.080
2092.085,0.080
2092.115,0.081
2092.145,0.081
2092.175,0.082
2092.206,0.083
2092.236,0.085
2092.266,0.087
2092.296,0.089
2092.326,0.091
2092.356,0.091
2092.386,0.091
2092.417,0.090
2092.447,0.088
2092.477,0.086
2092.507,0.084
2092.537,0.083
2092.567,0.082
2092.597,0.081
2092.627,0.080
2092.657,0.080
2092.688,0.080
2092.718,0.080
2092.748,0.080
2092.778,0.080
2092.808,0.080
2092.838,0.080
2092.868,0.080
2092.899,0.080
2092.929,0.080
2092.959,0.080
2092.989,0.080
2093.019,0.080
2093.049,0.080
2093.079,0.080
2093.109,0.081
2093.140,0.081
2093.170,0.081
2093.200,0.081
2093.230,0.082
2093.260,0.082
2093.290,0.082
2093.320,0.082
2093.351,0.082
2093.381,0.082
2093.411,0.081
2093.441,0.081
2093.471,0.081
2093.501,0.080
2093.531,0.081
2093.562,0.081
