# wavenumber,absorbance
2093.531,0.090
2093.592,0.090
2093.652,0.091
2093.712,0.091
2093.772,0.092
2093.833,0.093
2093.893,0.094
2093.953,0.096
2094.013,0.099
2094.074,0.103
2094.134,0.109
2094.194,0.117
2094.255,0.130
2094.315,0.149
2094.375,0.177
2094.435,0.215
2094.496,0.262
2094.556,0.320
2094.616,0.381
2094.676,0.439
2094.737,0.480
2094.797,0.490
2094.857,0.467
2094.917,0.419
2094.978,0.358
2095.038,0.297
2095.098,0.243
2095.158,0.199
2095.219,0.166
2095.279,0.142
2095.339,0.126
2095.400,0.115
2095.460,0.109
2095.520,0.104
2095.580,0.102
2095.641,0.099
2095.701,0.097
2095.761,0.096
2095.821,0.094
2095.882,0.093
2095.942,0.092
2096.002,0.090
2096.063,0.089
2096.123,0.088
2096.183,0.088
2096.243,0.088
2096.303,0.088
2096.364,0.088
2096.424,0.087
2096.484,0.087
2096.545,0.087
2096.605,0.087
2096.665,0.087
2096.725,0.087
2096.786,0.087
2096.846,0.088
2096.906,0.088
2096.966,0.089
2097.027,0.089
2097.087,0.089
2097.147,0.090
2097.208,0.090
2097.268,0.090
2097.328,0.090
2097.388,0.090
2097.448,0.089
2097.509,0.089
2097.569,0.089
2097.629,0.089
2097.690,0.089
2097.750,0.090
2097.810,0.091
2097.870,0.092
2097.931,0.093
2097.991,0.094
2098.051,0.095
2098.112,0.096
2098.172,0.099
2098.232,0.102
2098.292,0.106
2098.353,0.113
2098.413,0.123
2098.473,0.137
2098.533,0.158
2098.594,0.188
2098.654,0.227
2098.714,0.278
2098.774,0.339
2098.835,0.406
2098.895,0.470
2098.955,0.516
2099.015,0.531
2099.076,0.509
2099.136,0.459
2099.196,0.395
2099.257,0.332
2099.317,0.275
2099.377,0.229
2099.437,0.194
2099.498,0.169
2099.558,0.151
2099.618,0.138
2099.678,0.128
2099.739,0.120
2099.799,0.113
2099.859,0.108
2099.919,0.103
2099.980,0.099
2100.040,0.096
2100.100,0.093
2100.160,0.092
2100.221,0.091
2100.281,0.090
2100.341,0.089
2100.402,0.089
2100.462,0.089
2100.522,0.089
2100.582,0.089
2100.643,0.089
2100.703,0.089
2100.763,0.089
2100.823,0.089
2100.884,0.090
2100.944,0.090
2101.004,0.090
2101.064,0.090
2101.125,0.090
2101.185,0.090
2101.245,0.089
2101.305,0.089
2101.366,0.089
2101.426,0.088
2101.486,0.089
2101.547,0.089
2101.607,0.089
2101.667,0.089
2101.727,0.090
2101.788,0.090
2101.848,0.090
2101.908,0.091
2101.969,0.092
2102.029,0.093
2102.089,0.094
2102.149,0.095
2102.209,0.096
2102.270,0.098
2102.330,0.100
2102.390,0.104
2102.450,0.109
2102.511,0.116
2102.571,0.126
2102.631,0.141
2102.692,0.162
2102.752,0.191
2102.812,0.229
2102.872,0.278
2102.933,0.338
2102.993,0.406
2103.053,0.475
2103.114,0.533
2103.174,0.561
2103.234,0.551
2103.294,0.506
2103.354,0.440
2103.415,0.369
2103.475,0.303
2103.535,0.248
2103.595,0.204
2103.656,0.171
2103.716,0.147
2103.776,0.130
2103.837,0.119
2103.897,0.111
2103.957,0.106
2104.017,0.102
2104.078,0.099
2104.138,0.097
2104.198,0.096
2104.259,0.095
2104.319,0.094
2104.379,0.093
2104.439,0.092
2104.500,0.091
2104.560,0.091
2104.620,0.091
2104.680,0.091
2104.740,0.091
2104.801,0.091
2104.861,0.091
2104.921,0.091
2104.982,0.090
2105.042,0.090
2105.102,0.090
2105.162,0.089
2105.223,0.089
2105.283,0.089
2105.343,0.089
2105.404,0.089
2105.464,0.089
2105.524,0.089
2105.584,0.089
2105.645,0.089
2105.705,0.090
2105.765,0.090
2105.825,0.090
2105.885,0.091
2105.946,0.092
2106.006,0.094
2106.066,0.096
2106.127,0.099
2106.187,0.102
2106.247,0.106
2106.307,0.109
2106.368,0.113
2106.428,0.117
2106.488,0.123
2106.549,0.130
2106.609,0.139
2106.669,0.151
2106.729,0.165
2106.790,0.183
2106.850,0.205
2106.910,0.233
2106.970,0.269
2107.031,0.316
2107.091,0.372
2107.151,0.437
2107.211,0.502
2107.272,0.556
2107.332,0.582
2107.392,0.568
2107.452,0.519
2107.513,0.449
2107.573,0.376
2107.633,0.309
2107.694,0.252
2107.754,0.208
2107.814,0.174
2107.874,0.150
2107.935,0.133
2107.995,0.121
2108.055,0.113
2108.115,0.108
2108.176,0.104
2108.236,0.101
2108.296,0.099
2108.356,0.098
2108.417,0.096
2108.477,0.095
2108.537,0.094
2108.597,0.094
2108.658,0.093
2108.718,0.093
2108.778,0.092
2108.839,0.092
2108.899,0.092
2108.959,0.091
2109.019,0.090
2109.080,0.090
2109.140,0.090
2109.200,0.089
2109.260,0.090
2109.321,0.090
2109.381,0.090
2109.441,0.091
2109.501,0.092
2109.562,0.094
2109.622,0.096
2109.682,0.099
2109.742,0.101
2109.803,0.104
2109.863,0.106
2109.923,0.108
2109.984,0.111
2110.044,0.115
2110.104,0.120
2110.164,0.126
2110.225,0.132
2110.285,0.137
2110.345,0.140
2110.406,0.141
2110.466,0.138
2110.526,0.134
2110.586,0.129
2110.646,0.124
2110.707,0.123
2110.767,0.124
2110.827,0.130
2110.887,0.142
2110.948,0.160
2111.008,0.186
2111.068,0.223
2111.129,0.271
2111.189,0.331
2111.249,0.402
2111.309,0.478
2111.370,0.547
2111.430,0.591
2111.490,0.594
2111.551,0.556
2111.611,0.489
2111.671,0.414
2111.731,0.342
2111.792,0.280
2111.852,0.230
2111.912,0.191
2111.972,0.163
2112.032,0.142
2112.093,0.128
2112.153,0.118
2112.213,0.112
2112.274,0.107
2112.334,0.104
2112.394,0.102
2112.454,0.100
2112.515,0.098
2112.575,0.096
2112.635,0.095
2112.696,0.094
2112.756,0.094
2112.816,0.093
2112.876,0.093
2112.937,0.094
2112.997,0.096
2113.057,0.097
2113.117,0.100
2113.177,0.102
2113.238,0.104
2113.298,0.105
2113.358,0.106
2113.419,0.107
2113.479,0.109
2113.539,0.112
2113.599,0.116
2113.660,0.122
2113.720,0.129
2113.780,0.134
2113.841,0.138
2113.901,0.138
2113.961,0.135
2114.021,0.129
2114.082,0.122
2114.142,0.114
2114.202,0.107
2114.262,0.102
2114.323,0.099
2114.383,0.098
2114.443,0.098
2114.503,0.099
2114.564,0.100
2114.624,0.102
2114.684,0.105
2114.744,0.108
2114.805,0.113
2114.865,0.121
2114.925,0.131
2114.986,0.146
2115.046,0.167
2115.106,0.197
2115.166,0.236
2115.227,0.288
2115.287,0.352
2115.347,0.425
2115.407,0.502
2115.468,0.568
2115.528,0.605
2115.588,0.600
2115.648,0.553
2115.709,0.483
2115.769,0.406
2115.829,0.334
2115.889,0.273
2115.950,0.225
2116.010,0.187
2116.070,0.160
2116.131,0.141
2116.191,0.128
2116.251,0.119
2116.311,0.113
2116.372,0.110
2116.432,0.108
2116.492,0.108
2116.552,0.109
2116.613,0.109
2116.673,0.110
2116.733,0.110
2116.793,0.110
2116.854,0.109
2116.914,0.109
2116.974,0.111
2117.034,0.114
2117.095,0.119
2117.155,0.126
2117.215,0.133
2117.276,0.138
2117.336,0.140
2117.396,0.139
2117.456,0.134
2117.517,0.127
2117.577,0.118
2117.637,0.110
2117.698,0.103
2117.758,0.097
2117.818,0.094
2117.878,0.092
2117.938,0.091
2117.999,0.091
2118.059,0.092
2118.119,0.092
2118.179,0.093
2118.240,0.093
2118.300,0.094
2118.360,0.095
2118.421,0.096
2118.481,0.097
2118.541,0.098
2118.601,0.100
2118.662,0.102
2118.722,0.104
2118.782,0.108
2118.843,0.113
2118.903,0.119
2118.963,0.129
2119.023,0.142
2119.083,0.162
2119.144,0.190
2119.204,0.227
2119.264,0.276
2119.324,0.337
2119.385,0.409
2119.445,0.485
2119.505,0.556
2119.566,0.602
2119.626,0.608
2119.686,0.572
2119.746,0.508
2119.807,0.433
2119.867,0.362
2119.927,0.300
2119.988,0.250
2120.048,0.212
2120.108,0.183
2120.168,0.162
2120.229,0.146
2120.289,0.135
2120.349,0.128
2120.409,0.125
2120.469,0.125
2120.530,0.128
2120.590,0.133
2120.650,0.139
2120.711,0.144
2120.771,0.146
2120.831,0.145
2120.891,0.139
2120.952,0.132
2121.012,0.122
2121.072,0.113
2121.133,0.105
2121.193,0.099
2121.253,0.095
2121.313,0.093
2121.374,0.091
2121.434,0.090
2121.494,0.090
2121.554,0.090
2121.615,0.090
2121.675,0.090
2121.735,0.090
2121.795,0.090
2121.856,0.090
2121.916,0.090
2121.976,0.091
2122.036,0.091
2122.097,0.092
2122.157,0.092
2122.217,0.093
2122.278,0.093
2122.338,0.094
2122.398,0.095
2122.458,0.096
2122.519,0.097
2122.579,0.098
2122.639,0.100
2122.699,0.102
2122.760,0.105
2122.820,0.109
2122.880,0.114
2122.940,0.121
2123.001,0.132
2123.061,0.147
2123.121,0.169
2123.181,0.199
2123.242,0.240
2123.302,0.292
2123.362,0.357
2123.423,0.430
2123.483,0.506
2123.543,0.570
2123.603,0.604
2123.664,0.596
2123.724,0.550
2123.784,0.484
2123.844,0.414
2123.905,0.352
2123.965,0.301
2124.025,0.261
2124.085,0.232
2124.146,0.209
2124.206,0.191
2124.266,0.174
2124.326,0.159
2124.387,0.144
2124.447,0.131
2124.507,0.120
2124.568,0.111
2124.628,0.104
2124.688,0.100
2124.748,0.097
2124.809,0.095
2124.869,0.094
2124.929,0.093
2124.990,0.092
2125.050,0.092
2125.110,0.092
2125.170,0.091
2125.230,0.091
2125.291,0.091
2125.351,0.090
2125.411,0.090
2125.472,0.090
2125.532,0.090
2125.592,0.090
2125.652,0.090
2125.713,0.090
2125.773,0.090
2125.833,0.090
2125.893,0.090
2125.954,0.090
2126.014,0.091
2126.074,0.091
2126.135,0.092
2126.195,0.092
2126.255,0.092
2126.315,0.093
2126.375,0.094
2126.436,0.096
2126.496,0.099
2126.556,0.102
2126.617,0.106
2126.677,0.111
2126.737,0.115
2126.797,0.120
2126.858,0.125
2126.918,0.132
2126.978,0.140
2127.038,0.153
2127.099,0.171
2127.159,0.197
2127.219,0.233
2127.280,0.281
2127.340,0.341
2127.400,0.411
2127.460,0.484
2127.521,0.546
2127.581,0.581
2127.641,0.575
2127.701,0.529
2127.762,0.461
2127.822,0.388
2127.882,0.319
2127.942,0.261
2128.003,0.214
2128.063,0.179
2128.123,0.153
2128.183,0.135
2128.244,0.122
2128.304,0.114
2128.364,0.108
2128.425,0.104
2128.485,0.101
2128.545,0.099
2128.605,0.097
2128.666,0.095
2128.726,0.094
2128.786,0.093
2128.846,0.092
2128.907,0.092
2128.967,0.091
2129.027,0.091
2129.087,0.091
2129.148,0.090
2129.208,0.090
2129.268,0.089
2129.328,0.089
2129.389,0.089
2129.449,0.089
2129.509,0.089
2129.570,0.089
2129.630,0.089
2129.690,0.090
2129.750,0.091
2129.811,0.093
2129.871,0.095
2129.931,0.097
2129.991,0.100
2130.052,0.102
2130.112,0.104
2130.172,0.104
2130.232,0.103
2130.293,0.103
2130.353,0.102
2130.413,0.102
2130.474,0.103
2130.534,0.107
2130.594,0.113
2130.654,0.121
2130.715,0.132
2130.775,0.143
2130.835,0.155
2130.895,0.166
2130.956,0.178
2131.016,0.190
2131.076,0.206
2131.136,0.228
2131.197,0.260
2131.257,0.303
2131.317,0.357
2131.377,0.419
2131.438,0.480
2131.498,0.525
2131.558,0.538
2131.619,0.515
2131.679,0.462
2131.739,0.395
2131.799,0.328
2131.860,0.269
2131.920,0.220
2131.980,0.182
2132.040,0.154
2132.101,0.135
2132.161,0.121
2132.221,0.112
2132.281,0.106
2132.342,0.102
2132.402,0.099
2132.462,0.097
2132.522,0.095
2132.583,0.094
2132.643,0.093
2132.703,0.092
2132.764,0.091
2132.824,0.090
2132.884,0.090
2132.944,0.090
2133.005,0.091
2133.065,0.092
2133.125,0.093
2133.185,0.095
2133.246,0.097
2133.306,0.098
2133.366,0.100
2133.427,0.100
2133.487,0.099
2133.547,0.098
2133.607,0.096
2133.667,0.094
2133.728,0.093
2133.788,0.094
2133.848,0.097
2133.909,0.102
2133.969,0.109
2134.029,0.117
2134.089,0.125
2134.150,0.132
2134.210,0.136
2134.270,0.137
2134.331,0.135
2134.391,0.130
2134.451,0.123
2134.511,0.116
2134.572,0.110
2134.632,0.106
2134.692,0.104
2134.752,0.105
2134.813,0.109
2134.873,0.117
2134.933,0.129
2134.993,0.147
2135.054,0.173
2135.114,0.208
2135.174,0.253
2135.234,0.308
2135.295,0.368
2135.355,0.423
2135.415,0.463
2135.476,0.474
2135.536,0.453
2135.596,0.406
2135.656,0.348
2135.717,0.289
2135.777,0.237
2135.837,0.194
2135.897,0.162
2135.958,0.138
2136.018,0.121
2136.078,0.111
2136.138,0.104
2136.199,0.100
2136.259,0.098
2136.319,0.098
2136.379,0.098
2136.440,0.098
2136.500,0.099
2136.560,0.099
2136.621,0.099
2136.681,0.099
2136.741,0.097
2136.801,0.095
2136.862,0.093
2136.922,0.092
2136.982,0.091
2137.042,0.091
2137.103,0.093
2137.163,0.097
2137.223,0.103
2137.283,0.110
2137.344,0.117
2137.404,0.123
2137.464,0.127
2137.524,0.128
2137.585,0.126
2137.645,0.121
2137.705,0.115
2137.766,0.108
2137.826,0.102
2137.886,0.097
2137.946,0.093
2138.007,0.091
2138.067,0.090
2138.127,0.090
2138.188,0.089
2138.248,0.089
2138.308,0.089
2138.368,0.089
2138.428,0.089
2138.489,0.090
2138.549,0.091
2138.609,0.093
2138.669,0.096
2138.730,0.100
2138.790,0.107
2138.850,0.118
2138.911,0.134
2138.971,0.158
2139.031,0.190
2139.091,0.230
2139.152,0.275
2139.212,0.319
2139.272,0.354
2139.333,0.371
2139.393,0.366
2139.453,0.339
2139.513,0.300
2139.573,0.256
2139.634,0.214
2139.694,0.179
2139.754,0.152
2139.814,0.132
2139.875,0.118
2139.935,0.109
2139.995,0.102
2140.056,0.098
2140.116,0.094
2140.176,0.092
2140.236,0.091
2140.297,0.091
2140.357,0.093
2140.417,0.097
2140.478,0.103
2140.538,0.109
2140.598,0.115
2140.658,0.120
2140.719,0.122
2140.779,0.122
2140.839,0.119
2140.899,0.114
2140.959,0.108
2141.020,0.101
2141.080,0.095
2141.140,0.090
2141.201,0.088
2141.261,0.086
2141.321,0.086
2141.381,0.087
2141.442,0.087
2141.502,0.087
2141.562,0.086
2141.623,0.086
2141.683,0.085
2141.743,0.085
2141.803,0.084
2141.864,0.084
2141.924,0.084
2141.984,0.084
2142.044,0.083
2142.104,0.083
2142.165,0.083
2142.225,0.083
2142.285,0.084
2142.346,0.084
2142.406,0.084
2142.466,0.084
2142.526,0.084
2142.587,0.084
2142.647,0.085
2142.707,0.086
2142.768,0.088
2142.828,0.089
2142.888,0.090
2142.948,0.091
2143.009,0.091
2143.069,0.090
2143.129,0.089
2143.189,0.088
2143.250,0.087
2143.310,0.086
2143.370,0.085
2143.430,0.085
2143.491,0.086
2143.551,0.088
2143.611,0.092
2143.671,0.097
2143.732,0.103
2143.792,0.109
2143.852,0.114
2143.913,0.117
2143.973,0.118
2144.033,0.115
2144.093,0.111
2144.154,0.105
2144.214,0.099
2144.274,0.094
2144.334,0.090
2144.395,0.087
2144.455,0.085
2144.515,0.084
2144.575,0.084
2144.636,0.085
2144.696,0.085
2144.756,0.086
2144.816,0.086
2144.877,0.087
2144.937,0.087
2144.997,0.087
2145.058,0.087
2145.118,0.087
2145.178,0.086
2145.238,0.086
2145.299,0.085
2145.359,0.085
2145.419,0.085
2145.479,0.085
2145.540,0.085
2145.600,0.085
2145.660,0.086
2145.720,0.087
2145.781,0.088
2145.841,0.090
2145.901,0.091
2145.961,0.093
2146.022,0.094
2146.082,0.095
2146.142,0.096
2146.203,0.096
2146.263,0.097
2146.323,0.099
2146.383,0.102
2146.444,0.108
2146.504,0.118
2146.564,0.134
2146.625,0.158
2146.685,0.191
2146.745,0.233
2146.805,0.282
2146.865,0.332
2146.926,0.374
2146.986,0.399
2147.046,0.397
2147.106,0.371
2147.167,0.327
2147.227,0.276
2147.287,0.228
2147.348,0.186
2147.408,0.154
2147.468,0.130
2147.528,0.114
2147.589,0.104
2147.649,0.098
2147.709,0.095
2147.770,0.092
2147.830,0.091
2147.890,0.090
2147.950,0.089
2148.010,0.089
2148.071,0.089
2148.131,0.089
2148.191,0.089
2148.251,0.090
2148.312,0.090
2148.372,0.090
2148.432,0.090
2148.493,0.089
2148.553,0.089
2148.613,0.089
2148.673,0.088
2148.734,0.088
2148.794,0.087
2148.854,0.088
2148.915,0.088
2148.975,0.089
2149.035,0.090
2149.095,0.092
2149.156,0.092
2149.216,0.093
2149.276,0.092
2149.336,0.092
2149.396,0.092
2149.457,0.091
2149.517,0.091
2149.577,0.091
2149.638,0.091
2149.698,0.092
2149.758,0.093
2149.818,0.095
2149.879,0.098
2149.939,0.103
2149.999,0.110
2150.060,0.118
2150.120,0.128
2150.180,0.140
2150.240,0.154
2150.301,0.174
2150.361,0.199
2150.421,0.232
2150.481,0.275
2150.542,0.325
2150.602,0.381
2150.662,0.434
2150.722,0.473
2150.783,0.484
2150.843,0.464
2150.903,0.419
2150.963,0.360
2151.024,0.300
2151.084,0.246
2151.144,0.202
2151.205,0.168
2151.265,0.143
2151.325,0.126
2151.385,0.115
2151.446,0.108
2151.506,0.104
2151.566,0.101
2151.626,0.099
2151.687,0.098
2151.747,0.097
2151.807,0.096
2151.867,0.096
2151.928,0.095
2151.988,0.095
2152.048,0.094
2152.108,0.094
2152.169,0.094
2152.229,0.094
2152.289,0.093
2152.350,0.093
2152.410,0.092
2152.470,0.091
2152.530,0.090
2152.591,0.090
2152.651,0.089
2152.711,0.089
2152.771,0.089
2152.832,0.090
2152.892,0.091
2152.952,0.093
2153.012,0.095
2153.073,0.098
2153.133,0.102
2153.193,0.107
2153.253,0.111
2153.314,0.114
2153.374,0.115
2153.434,0.115
2153.495,0.114
2153.555,0.111
2153.615,0.109
2153.675,0.108
2153.736,0.109
2153.796,0.112
2153.856,0.117
2153.917,0.127
2153.977,0.141
2154.037,0.163
2154.097,0.193
2154.157,0.234
2154.218,0.286
2154.278,0.348
2154.338,0.418
2154.398,0.485
2154.459,0.535
2154.519,0.553
2154.579,0.533
2154.640,0.481
2154.700,0.413
2154.760,0.345
2154.820,0.284
2154.881,0.233
2154.941,0.194
2155.001,0.166
2155.062,0.146
2155.122,0.132
2155.182,0.123
2155.242,0.116
2155.302,0.112
2155.363,0.107
2155.423,0.104
2155.483,0.101
2155.543,0.099
2155.604,0.097
2155.664,0.095
2155.724,0.094
2155.785,0.093
2155.845,0.093
2155.905,0.092
2155.965,0.093
2156.026,0.094
2156.086,0.096
2156.146,0.099
2156.207,0.102
2156.267,0.105
2156.327,0.107
2156.387,0.109
2156.448,0.109
2156.508,0.108
2156.568,0.106
2156.628,0.103
2156.688,0.100
2156.749,0.097
2156.809,0.095
2156.869,0.094
2156.930,0.094
2156.990,0.094
2157.050,0.095
2157.110,0.097
2157.171,0.098
2157.231,0.099
2157.291,0.101
2157.352,0.104
2157.412,0.108
2157.472,0.112
2157.532,0.119
2157.593,0.129
2157.653,0.144
2157.713,0.164
2157.773,0.193
2157.834,0.232
2157.894,0.282
2157.954,0.345
2158.014,0.417
2158.075,0.493
2158.135,0.560
2158.195,0.599
2158.255,0.597
2158.316,0.554
2158.376,0.485
2158.436,0.409
2158.497,0.338
2158.557,0.277
2158.617,0.228
2158.677,0.190
2158.738,0.162
2158.798,0.143
2158.858,0.129
2158.918,0.120
2158.979,0.114
2159.039,0.110
2159.099,0.108
2159.159,0.108
2159.220,0.108
2159.280,0.109
2159.340,0.110
2159.400,0.111
2159.461,0.110
2159.521,0.109
2159.581,0.107
2159.642,0.104
2159.702,0.101
2159.762,0.098
2159.822,0.096
2159.883,0.094
2159.943,0.093
2160.003,0.092
2160.063,0.092
2160.124,0.092
2160.184,0.092
2160.244,0.092
2160.304,0.093
2160.365,0.093
2160.425,0.093
2160.485,0.094
2160.545,0.095
2160.606,0.095
2160.666,0.096
2160.726,0.097
2160.787,0.099
2160.847,0.101
2160.907,0.103
2160.967,0.105
2161.028,0.109
2161.088,0.113
2161.148,0.119
2161.208,0.127
2161.269,0.138
2161.329,0.154
2161.389,0.177
2161.449,0.209
2161.510,0.251
2161.570,0.305
2161.630,0.372
2161.691,0.448
2161.751,0.527
2161.811,0.595
2161.871,0.630
2161.932,0.621
2161.992,0.571
2162.052,0.498
2162.112,0.420
2162.173,0.349
2162.233,0.289
2162.293,0.241
2162.354,0.205
2162.414,0.178
2162.474,0.157
2162.534,0.143
2162.594,0.131
2162.655,0.122
2162.715,0.116
2162.775,0.110
2162.836,0.106
2162.896,0.103
2162.956,0.101
2163.016,0.099
2163.077,0.098
2163.137,0.097
2163.197,0.096
2163.257,0.095
2163.318,0.095
2163.378,0.094
2163.438,0.094
2163.499,0.094
2163.559,0.093
2163.619,0.093
2163.679,0.093
2163.740,0.093
2163.800,0.094
2163.860,0.094
2163.920,0.094
2163.981,0.095
2164.041,0.096
2164.101,0.096
2164.161,0.097
2164.222,0.097
2164.282,0.098
2164.342,0.099
2164.402,0.100
2164.463,0.102
2164.523,0.103
2164.583,0.105
2164.644,0.108
2164.704,0.113
2164.764,0.118
2164.824,0.126
2164.885,0.137
2164.945,0.153
2165.005,0.175
2165.065,0.206
2165.126,0.246
2165.186,0.299
2165.246,0.364
2165.306,0.440
2165.367,0.521
2165.427,0.595
2165.487,0.642
2165.547,0.645
2165.608,0.601
2165.668,0.529
2165.728,0.447
2165.789,0.370
2165.849,0.303
2165.909,0.249
2165.969,0.207
2166.030,0.176
2166.090,0.154
2166.150,0.138
2166.210,0.127
2166.271,0.119
2166.331,0.113
2166.391,0.109
2166.451,0.106
2166.512,0.104
2166.572,0.102
2166.632,0.100
2166.693,0.099
2166.753,0.098
2166.813,0.097
2166.873,0.097
2166.934,0.096
2166.994,0.096
2167.054,0.096
2167.114,0.095
2167.175,0.095
2167.235,0.095
2167.295,0.094
2167.355,0.094
2167.416,0.094
2167.476,0.094
2167.536,0.094
2167.596,0.095
2167.657,0.095
2167.717,0.096
2167.777,0.096
2167.838,0.097
2167.898,0.099
2167.958,0.101
2168.018,0.103
2168.079,0.106
2168.139,0.109
2168.199,0.113
2168.259,0.117
2168.320,0.122
2168.380,0.129
2168.440,0.137
2168.500,0.148
2168.561,0.164
2168.621,0.187
2168.681,0.220
2168.741,0.263
2168.802,0.319
2168.862,0.387
2168.922,0.466
2168.983,0.547
2169.043,0.616
2169.103,0.651
2169.163,0.638
2169.224,0.583
2169.284,0.506
2169.344,0.424
2169.404,0.350
2169.465,0.287
2169.525,0.237
2169.585,0.198
2169.646,0.170
2169.706,0.150
2169.766,0.135
2169.826,0.125
2169.886,0.118
2169.947,0.113
2170.007,0.109
2170.067,0.106
2170.128,0.104
2170.188,0.102
2170.248,0.100
2170.308,0.099
2170.369,0.098
2170.429,0.097
2170.489,0.096
2170.550,0.096
2170.610,0.095
2170.670,0.095
2170.730,0.095
2170.791,0.095
2170.851,0.095
2170.911,0.096
2170.971,0.096
2171.031,0.097
2171.092,0.098
2171.152,0.099
2171.212,0.100
2171.273,0.101
2171.333,0.101
2171.393,0.101
2171.453,0.102
2171.514,0.102
2171.574,0.103
2171.634,0.104
2171.695,0.105
2171.755,0.107
2171.815,0.110
2171.875,0.114
2171.936,0.120
2171.996,0.128
2172.056,0.140
2172.116,0.157
2172.177,0.180
2172.237,0.213
2172.297,0.255
2172.357,0.311
2172.418,0.378
2172.478,0.456
2172.538,0.537
2172.598,0.606
2172.659,0.644
2172.719,0.636
2172.779,0.585
2172.840,0.509
2172.900,0.427
2172.960,0.352
2173.020,0.289
2173.081,0.238
2173.141,0.199
2173.201,0.170
2173.261,0.149
2173.322,0.134
2173.382,0.124
2173.442,0.117
2173.502,0.112
2173.563,0.108
2173.623,0.105
2173.683,0.104
2173.743,0.102
2173.804,0.101
2173.864,0.100
2173.924,0.100
2173.985,0.099
2174.045,0.099
2174.105,0.099
2174.165,0.098
2174.226,0.097
2174.286,0.097
2174.346,0.096
2174.406,0.095
2174.467,0.095
2174.527,0.095
2174.587,0.095
2174.647,0.096
2174.708,0.096
2174.768,0.096
2174.828,0.096
2174.888,0.097
2174.949,0.097
2175.009,0.098
2175.069,0.099
2175.130,0.101
2175.190,0.102
2175.250,0.105
2175.310,0.107
2175.371,0.111
2175.431,0.115
2175.491,0.122
2175.552,0.132
2175.612,0.145
2175.672,0.165
2175.732,0.192
2175.792,0.229
2175.853,0.277
2175.913,0.337
2175.973,0.409
2176.033,0.488
2176.094,0.564
2176.154,0.618
2176.214,0.633
2176.275,0.601
2176.335,0.536
2176.395,0.457
2176.455,0.379
2176.516,0.311
2176.576,0.256
2176.636,0.213
2176.697,0.180
2176.757,0.157
2176.817,0.140
2176.877,0.129
2176.938,0.120
2176.998,0.114
2177.058,0.110
2177.118,0.107
2177.178,0.104
2177.239,0.102
2177.299,0.100
2177.359,0.098
2177.420,0.097
2177.480,0.096
2177.540,0.096
2177.600,0.095
2177.661,0.095
2177.721,0.095
2177.781,0.095
2177.842,0.094
2177.902,0.094
2177.962,0.094
2178.022,0.094
2178.083,0.094
2178.143,0.094
2178.203,0.095
2178.263,0.095
2178.323,0.095
2178.384,0.096
2178.444,0.096
2178.504,0.097
2178.565,0.098
2178.625,0.100
2178.685,0.101
2178.745,0.103
2178.806,0.106
2178.866,0.109
2178.926,0.114
2178.987,0.120
2179.047,0.130
2179.107,0.143
2179.167,0.163
2179.228,0.190
2179.288,0.226
2179.348,0.274
2179.408,0.334
2179.469,0.405
2179.529,0.482
2179.589,0.554
2179.649,0.602
2179.710,0.610
2179.770,0.575
2179.830,0.509
2179.890,0.432
2179.951,0.358
2180.011,0.293
2180.071,0.241
2180.132,0.200
2180.192,0.170
2180.252,0.148
2180.312,0.133
2180.373,0.122
2180.433,0.115
2180.493,0.110
2180.553,0.106
2180.614,0.104
2180.674,0.102
2180.734,0.100
2180.794,0.099
2180.855,0.097
2180.915,0.096
2180.975,0.096
2181.035,0.095
2181.096,0.094
2181.156,0.094
2181.216,0.093
2181.277,0.093
2181.337,0.093
2181.397,0.093
2181.457,0.093
2181.518,0.093
2181.578,0.093
2181.638,0.093
2181.698,0.093
2181.759,0.094
2181.819,0.094
2181.879,0.095
2181.939,0.095
2182.000,0.097
2182.060,0.098
2182.120,0.099
2182.180,0.101
2182.241,0.103
2182.301,0.106
2182.361,0.110
2182.422,0.116
2182.482,0.124
2182.542,0.135
2182.602,0.151
2182.663,0.174
2182.723,0.206
2182.783,0.248
2182.844,0.302
2182.904,0.368
2182.964,0.440
2183.024,0.511
2183.084,0.565
2183.145,0.584
2183.205,0.561
2183.265,0.505
2183.325,0.434
2183.386,0.361
2183.446,0.296
2183.506,0.243
2183.567,0.201
2183.627,0.170
2183.687,0.147
2183.747,0.131
2183.808,0.121
2183.868,0.113
2183.928,0.108
2183.989,0.105
2184.049,0.102
2184.109,0.100
2184.169,0.098
2184.229,0.097
2184.290,0.096
2184.350,0.095
2184.410,0.094
2184.470,0.093
2184.531,0.093
2184.591,0.093
2184.651,0.092
2184.712,0.092
2184.772,0.092
2184.832,0.092
2184.892,0.092
2184.953,0.092
2185.013,0.093
2185.073,0.093
2185.134,0.093
2185.194,0.093
2185.254,0.094
2185.314,0.094
2185.375,0.095
2185.435,0.096
2185.495,0.097
2185.555,0.098
2185.615,0.099
2185.676,0.101
2185.736,0.104
2185.796,0.108
2185.857,0.113
2185.917,0.121
2185.977,0.133
2186.037,0.149
2186.098,0.174
2186.158,0.207
2186.218,0.251
2186.279,0.306
2186.339,0.371
2186.399,0.440
2186.459,0.503
2186.520,0.544
2186.580,0.549
2186.640,0.516
2186.700,0.457
2186.760,0.388
2186.821,0.321
2186.881,0.263
2186.941,0.215
2187.002,0.179
2187.062,0.153
2187.122,0.134
