# wavenumber, absorbance
1.133032285714285763e+03,2.165562799999999968e-02
1.133092571428571318e+03,2.173782999999999965e-02
1.133152857142857101e+03,2.212404000000000107e-02
1.133213142857142884e+03,2.204734200000000102e-02
1.133273428571428667e+03,2.173782999999999965e-02
1.133333714285714223e+03,2.182398600000000008e-02
1.133394000000000005e+03,2.190047000000000174e-02
1.133454285714285788e+03,2.181186000000000236e-02
1.133514571428571344e+03,2.153158800000000081e-02
1.133574857142857127e+03,2.154983200000000140e-02
1.133635142857142910e+03,2.178820400000000199e-02
1.133695428571428693e+03,2.165092600000000089e-02
1.133755714285714248e+03,2.142261999999999986e-02
1.133816000000000031e+03,2.185056999999999972e-02
1.133876285714285814e+03,2.210158600000000292e-02
1.133936571428571369e+03,2.181008200000000147e-02
1.133996857142857152e+03,2.162550200000000131e-02
1.134057142857142935e+03,2.176326000000000302e-02
1.134117428571428718e+03,2.171794000000000155e-02
1.134177714285714274e+03,2.144594400000000151e-02
1.134238000000000056e+03,2.152660800000000263e-02
1.134298428571428531e+03,2.200126000000000165e-02
1.134358857142857232e+03,2.199725200000000186e-02
1.134419285714285706e+03,2.149565800000000082e-02
1.134479714285714408e+03,2.125894200000000289e-02
1.134540142857142882e+03,2.158200799999999975e-02
1.134600571428571584e+03,2.178290800000000013e-02
1.134661000000000058e+03,2.160035800000000006e-02
1.134721285714285841e+03,2.171417600000000170e-02
1.134781571428571397e+03,2.205208400000000304e-02
1.134841857142857179e+03,2.193953400000000012e-02
1.134902142857142962e+03,2.161345200000000175e-02
1.134962428571428745e+03,2.174354400000000007e-02
1.135022714285714301e+03,2.207592600000000266e-02
1.135083000000000084e+03,2.195490400000000078e-02
1.135143285714285867e+03,2.183604000000000100e-02
1.135203571428571422e+03,2.200976600000000005e-02
1.135263857142857205e+03,2.207244200000000114e-02
1.135324142857142988e+03,2.187370599999999971e-02
1.135384428571428771e+03,2.177702000000000110e-02
1.135444714285714326e+03,2.192036800000000257e-02
1.135505000000000109e+03,2.205152400000000290e-02
1.135565285714285892e+03,2.178691599999999992e-02
1.135625571428571448e+03,2.158768200000000040e-02
1.135685857142857230e+03,2.178176000000000070e-02
1.135746142857142786e+03,2.185367000000000212e-02
1.135806428571428569e+03,2.151696400000000300e-02
1.135866714285714124e+03,2.166767800000000271e-02
1.135926999999999907e+03,2.221728200000000139e-02
1.135987285714285690e+03,2.227991800000000272e-02
1.136047571428571246e+03,2.191479200000000238e-02
1.136107857142857029e+03,2.192388600000000007e-02
1.136168142857142811e+03,2.201238000000000153e-02
1.136228428571428594e+03,2.174417000000000016e-02
1.136288714285714150e+03,2.142627600000000104e-02
1.136348999999999933e+03,2.167575799999999983e-02
1.136409285714285716e+03,2.210221400000000197e-02
1.136469571428571271e+03,2.213533600000000198e-02
1.136529857142857054e+03,2.197620000000000129e-02
1.136590142857142837e+03,2.182126600000000236e-02
1.136650428571428620e+03,2.182614400000000218e-02
1.136710714285714175e+03,2.178694800000000042e-02
1.136770999999999958e+03,2.174545800000000223e-02
1.136831285714285741e+03,2.206327400000000077e-02
1.136891571428571297e+03,2.228309200000000087e-02
1.136951857142857079e+03,2.197811600000000240e-02
1.137012142857142862e+03,2.163709800000000044e-02
1.137072428571428645e+03,2.167861600000000125e-02
1.137132714285714201e+03,2.190824000000000243e-02
1.137192999999999984e+03,2.194065000000000251e-02
1.137253285714285767e+03,2.185907200000000022e-02
1.137313571428571322e+03,2.189381200000000208e-02
1.137373857142857105e+03,2.170080200000000167e-02
1.137434142857142888e+03,2.132913200000000065e-02
1.137494428571428671e+03,2.135659200000000063e-02
1.137554714285714226e+03,2.175974200000000205e-02
1.137615000000000009e+03,2.194842200000000215e-02
1.137675285714285792e+03,2.183893200000000187e-02
1.137735571428571347e+03,2.187297399999999989e-02
1.137795857142857130e+03,2.204964400000000019e-02
1.137856142857142913e+03,2.185381000000000129e-02
1.137916428571428696e+03,2.157870000000000274e-02
1.137976714285714252e+03,2.166875799999999977e-02
1.138037000000000035e+03,2.203172400000000253e-02
1.138097428571428509e+03,2.214342600000000078e-02
1.138157857142857210e+03,2.201952400000000212e-02
1.138218285714285685e+03,2.218673200000000068e-02
1.138278714285714386e+03,2.215242200000000147e-02
1.138339142857142861e+03,2.171093800000000254e-02
1.138399571428571562e+03,2.141182800000000080e-02
1.138460000000000036e+03,2.159496200000000227e-02
1.138520285714285819e+03,2.207788000000000112e-02
1.138580571428571375e+03,2.193468999999999974e-02
1.138640857142857158e+03,2.183625000000000149e-02
1.138701142857142941e+03,2.252989200000000275e-02
1.138761428571428723e+03,2.256364000000000286e-02
1.138821714285714279e+03,2.183367200000000188e-02
1.138882000000000062e+03,2.180186200000000171e-02
1.138942285714285845e+03,2.216037200000000110e-02
1.139002571428571400e+03,2.228145200000000020e-02
1.139062857142857183e+03,2.196769600000000183e-02
1.139123142857142966e+03,2.174639800000000012e-02
1.139183428571428749e+03,2.188614600000000215e-02
1.139243714285714304e+03,2.187530800000000303e-02
1.139304000000000087e+03,2.165106400000000111e-02
1.139364285714285870e+03,2.190141000000000310e-02
1.139424571428571426e+03,2.223890200000000136e-02
1.139484857142857209e+03,2.207951800000000284e-02
1.139545142857142991e+03,2.163539199999999982e-02
1.139605428571428774e+03,2.171515400000000040e-02
1.139665714285714330e+03,2.232669200000000215e-02
1.139726000000000113e+03,2.257243600000000128e-02
1.139786285714285896e+03,2.207565000000000222e-02
1.139846571428571451e+03,2.202468400000000270e-02
1.139906857142857234e+03,2.219670600000000008e-02
1.139967142857142790e+03,2.196476800000000257e-02
1.140027428571428572e+03,2.168136600000000053e-02
1.140087714285714128e+03,2.194054600000000174e-02
1.140147999999999911e+03,2.221686200000000042e-02
1.140208285714285694e+03,2.205675400000000133e-02
1.140268571428571249e+03,2.177541800000000125e-02
1.140328857142857032e+03,2.184544600000000100e-02
1.140389142857142815e+03,2.189914600000000128e-02
1.140449428571428598e+03,2.176336400000000032e-02
1.140509714285714153e+03,2.185914200000000154e-02
1.140569999999999936e+03,2.207244200000000114e-02
1.140630285714285719e+03,2.197191400000000211e-02
1.140690571428571275e+03,2.170271800000000278e-02
1.140750857142857058e+03,2.164228800000000258e-02
1.140811142857142841e+03,2.176852000000000301e-02
1.140871428571428623e+03,2.178266400000000019e-02
1.140931714285714179e+03,2.167192600000000108e-02
1.140991999999999962e+03,2.211671800000000049e-02
1.141052285714285745e+03,2.273224400000000214e-02
1.141112571428571300e+03,2.237661000000000164e-02
1.141172857142857083e+03,2.177005200000000154e-02
1.141233142857142866e+03,2.175447999999999965e-02
1.141293428571428649e+03,2.190987800000000069e-02
1.141353714285714204e+03,2.173016600000000215e-02
1.141413999999999987e+03,2.162177600000000227e-02
1.141474428571428462e+03,2.193134400000000192e-02
1.141534857142857163e+03,2.221393200000000220e-02
1.141595285714285637e+03,2.185928000000000176e-02
1.141655714285714339e+03,2.155303600000000111e-02
1.141716142857142813e+03,2.166280200000000183e-02
1.141776571428571515e+03,2.183461199999999977e-02
1.141836999999999989e+03,2.188269600000000009e-02
1.141897285714285772e+03,2.202796000000000268e-02
1.141957571428571327e+03,2.223583400000000293e-02
1.142017857142857110e+03,2.209611200000000109e-02
1.142078142857142893e+03,2.185307800000000147e-02
1.142138428571428676e+03,2.188795800000000250e-02
1.142198714285714232e+03,2.215455000000000202e-02
1.142259000000000015e+03,2.212941000000000213e-02
1.142319285714285797e+03,2.182015200000000238e-02
1.142379571428571353e+03,2.179081799999999999e-02
1.142439857142857136e+03,2.199345200000000014e-02
1.142500142857142919e+03,2.195839000000000124e-02
1.142560428571428702e+03,2.156348200000000187e-02
1.142620714285714257e+03,2.157789800000000160e-02
1.142681000000000040e+03,2.189796000000000104e-02
1.142741285714285823e+03,2.185304200000000308e-02
1.142801571428571378e+03,2.169993200000000164e-02
1.142861857142857161e+03,2.184882800000000069e-02
1.142922142857142944e+03,2.200439800000000140e-02
1.142982428571428727e+03,2.183523799999999987e-02
1.143042714285714283e+03,2.170508800000000085e-02
1.143103000000000065e+03,2.194106800000000107e-02
1.143163285714285848e+03,2.217275000000000149e-02
1.143223571428571404e+03,2.196016800000000213e-02
1.143283857142857187e+03,2.173128200000000107e-02
1.143344142857142970e+03,2.187869000000000272e-02
1.143404428571428753e+03,2.184352999999999989e-02
1.143464714285714308e+03,2.169637800000000227e-02
1.143525000000000091e+03,2.171010200000000195e-02
1.143585285714285874e+03,2.203866200000000053e-02
1.143645571428571429e+03,2.237675000000000081e-02
1.143705857142857212e+03,2.214297200000000035e-02
1.143766142857142768e+03,2.180179000000000145e-02
1.143826428571428551e+03,2.195385799999999971e-02
1.143886714285714106e+03,2.187419400000000305e-02
1.143946999999999889e+03,2.166304600000000177e-02
1.144007285714285672e+03,2.192350200000000096e-02
1.144067571428571227e+03,2.224755200000000030e-02
1.144127857142857010e+03,2.200143400000000027e-02
1.144188142857142793e+03,2.182349800000000020e-02
1.144248428571428576e+03,2.220106400000000299e-02
1.144308714285714132e+03,2.232156400000000207e-02
1.144368999999999915e+03,2.188078000000000245e-02
1.144429285714285697e+03,2.169714400000000154e-02
1.144489571428571253e+03,2.185206800000000227e-02
1.144549857142857036e+03,2.183673800000000137e-02
1.144610142857142819e+03,2.149558600000000055e-02
1.144670428571428602e+03,2.150818999999999995e-02
1.144730714285714157e+03,2.191981000000000138e-02
1.144790999999999940e+03,2.207610200000000023e-02
1.144851428571428414e+03,2.182841000000000295e-02
1.144911857142857116e+03,2.162212600000000193e-02
1.144972285714285590e+03,2.171529200000000062e-02
1.145032714285714292e+03,2.173591400000000201e-02
1.145093142857142766e+03,2.166475400000000134e-02
1.145153571428571468e+03,2.185454200000000111e-02
1.145213999999999942e+03,2.210793200000000028e-02
1.145274285714285725e+03,2.213049000000000266e-02
1.145334571428571280e+03,2.192308600000000135e-02
1.145394857142857063e+03,2.186583200000000171e-02
1.145455142857142846e+03,2.191130600000000192e-02
1.145515428571428629e+03,2.177297800000000186e-02
1.145575714285714184e+03,2.157950000000000146e-02
1.145635999999999967e+03,2.178482600000000019e-02
1.145696285714285750e+03,2.194180000000000089e-02
1.145756571428571306e+03,2.178374400000000072e-02
1.145816857142857089e+03,2.153924800000000042e-02
1.145877142857142871e+03,2.158347000000000043e-02
1.145937428571428654e+03,2.175914800000000246e-02
1.145997714285714210e+03,2.166036600000000034e-02
1.146057999999999993e+03,2.169728400000000071e-02
1.146118285714285776e+03,2.228459200000000237e-02
1.146178571428571331e+03,2.246798600000000229e-02
1.146238857142857114e+03,2.206564400000000231e-02
1.146299142857142897e+03,2.173295199999999983e-02
1.146359428571428680e+03,2.178374400000000072e-02
1.146419714285714235e+03,2.192963600000000235e-02
1.146480000000000018e+03,2.191357200000000269e-02
1.146540285714285801e+03,2.192726799999999976e-02
1.146600571428571357e+03,2.207679800000000164e-02
1.146660857142857139e+03,2.194640000000000132e-02
1.146721142857142922e+03,2.155937200000000026e-02
1.146781428571428705e+03,2.158987799999999985e-02
1.146841714285714261e+03,2.189611200000000230e-02
1.146902000000000044e+03,2.192737200000000053e-02
1.146962285714285827e+03,2.167314600000000077e-02
1.147022571428571382e+03,2.168917000000000067e-02
1.147082857142857165e+03,2.186767800000000150e-02
1.147143142857142948e+03,2.173163000000000178e-02
1.147203428571428731e+03,2.162902000000000227e-02
1.147263714285714286e+03,2.194295000000000273e-02
1.147324000000000069e+03,2.241142800000000060e-02
1.147384285714285852e+03,2.253380000000000313e-02
1.147444571428571408e+03,2.235794600000000007e-02
1.147504857142857190e+03,2.219381200000000026e-02
1.147565142857142973e+03,2.208140199999999997e-02
1.147625428571428756e+03,2.174012999999999987e-02
1.147685714285714312e+03,2.164862600000000067e-02
1.147746000000000095e+03,2.209810000000000246e-02
1.147806285714285877e+03,2.219681000000000085e-02
1.147866571428571433e+03,2.179255800000000007e-02
1.147926857142857216e+03,2.172243199999999985e-02
1.147987142857142771e+03,2.197278199999999973e-02
1.148047428571428554e+03,2.189088600000000176e-02
1.148107714285714110e+03,2.161341800000000229e-02
1.148167999999999893e+03,2.170243800000000098e-02
1.148228285714285676e+03,2.196222400000000241e-02
1.148288571428571231e+03,2.205020000000000244e-02
1.148348857142857014e+03,2.209328800000000259e-02
1.148409142857142797e+03,2.216877400000000220e-02
1.148469428571428580e+03,2.216288200000000180e-02
1.148529714285714135e+03,2.187161599999999997e-02
1.148589999999999918e+03,2.170062800000000305e-02
1.148650428571428392e+03,2.187652800000000272e-02
1.148710857142857094e+03,2.197958000000000203e-02
1.148771285714285568e+03,2.173298800000000169e-02
1.148831714285714270e+03,2.146700400000000133e-02
1.148892142857142744e+03,2.180579600000000229e-02
1.148952571428571446e+03,2.216901800000000214e-02
1.149012999999999920e+03,2.206254200000000096e-02
1.149073285714285703e+03,2.204343800000000200e-02
1.149133571428571258e+03,2.222673200000000251e-02
1.149193857142857041e+03,2.209043200000000012e-02
1.149254142857142824e+03,2.173894399999999963e-02
1.149314428571428607e+03,2.183544800000000036e-02
1.149374714285714163e+03,2.225145600000000279e-02
1.149434999999999945e+03,2.212240200000000281e-02
1.149495285714285728e+03,2.196734600000000218e-02
1.149555571428571284e+03,2.196299000000000168e-02
1.149615857142857067e+03,2.196661400000000236e-02
1.149676142857142850e+03,2.174305600000000019e-02
1.149736428571428632e+03,2.150551000000000199e-02
1.149796714285714188e+03,2.172466200000000222e-02
1.149856999999999971e+03,2.206968800000000050e-02
1.149917285714285754e+03,2.192015800000000209e-02
1.149977571428571309e+03,2.162825400000000300e-02
1.150037857142857092e+03,2.169487999999999972e-02
1.150098142857142875e+03,2.192681400000000280e-02
1.150158428571428658e+03,2.177831000000000211e-02
1.150218714285714213e+03,2.176204200000000227e-02
1.150278999999999996e+03,2.206620200000000004e-02
1.150339285714285779e+03,2.237078600000000014e-02
1.150399571428571335e+03,2.217961800000000164e-02
1.150459857142857118e+03,2.191291000000000072e-02
1.150520142857142901e+03,2.206428399999999998e-02
1.150580428571428683e+03,2.209179200000000245e-02
1.150640714285714239e+03,2.171748600000000112e-02
1.150701000000000022e+03,2.176374800000000290e-02
1.150761285714285805e+03,2.210755000000000012e-02
1.150821571428571360e+03,2.200614000000000042e-02
1.150881857142857143e+03,2.151306600000000083e-02
1.150942142857142926e+03,2.162156600000000178e-02
1.151002428571428709e+03,2.212334200000000070e-02
1.151062714285714264e+03,2.210430600000000065e-02
1.151123000000000047e+03,2.193395799999999993e-02
1.151183285714285830e+03,2.193420199999999987e-02
1.151243571428571386e+03,2.206372600000000225e-02
1.151303857142857169e+03,2.191388600000000048e-02
1.151364142857142951e+03,2.165945800000000296e-02
1.151424428571428734e+03,2.177319000000000129e-02
1.151484714285714290e+03,2.227922000000000236e-02
1.151545000000000073e+03,2.272945000000000174e-02
1.151605285714285856e+03,2.244530600000000167e-02
1.151665571428571411e+03,2.207049000000000163e-02
1.151725857142857194e+03,2.209266000000000008e-02
1.151786142857142977e+03,2.184854800000000236e-02
1.151846428571428760e+03,2.152239600000000266e-02
1.151906714285714315e+03,2.169512399999999966e-02
1.151967000000000098e+03,2.200753400000000221e-02
1.152027428571428572e+03,2.192646600000000209e-02
1.152087857142857274e+03,2.193472600000000161e-02
1.152148285714285748e+03,2.218136200000000308e-02
1.152208714285714450e+03,2.205794000000000157e-02
1.152269142857142924e+03,2.179729799999999967e-02
1.152329571428571626e+03,2.226941800000000263e-02
1.152390000000000100e+03,2.263257400000000252e-02
1.152450285714285883e+03,2.220542400000000138e-02
1.152510571428571438e+03,2.181109400000000309e-02
1.152570857142857221e+03,2.175594400000000275e-02
1.152631142857142777e+03,2.206470200000000201e-02
1.152691428571428560e+03,2.194441400000000236e-02
1.152751714285714115e+03,2.161787600000000115e-02
1.152811999999999898e+03,2.173856000000000052e-02
1.152872285714285681e+03,2.195623000000000019e-02
1.152932571428571237e+03,2.174695600000000131e-02
1.152992857142857019e+03,2.148392400000000146e-02
1.153053142857142802e+03,2.168941400000000061e-02
1.153113428571428585e+03,2.209534600000000182e-02
1.153173714285714141e+03,2.188726200000000108e-02
1.153233999999999924e+03,2.168819400000000092e-02
1.153294285714285706e+03,2.191615200000000124e-02
1.153354571428571262e+03,2.208234200000000133e-02
1.153414857142857045e+03,2.181426399999999988e-02
1.153475142857142828e+03,2.175298400000000298e-02
1.153535428571428611e+03,2.213673200000000271e-02
1.153595714285714166e+03,2.229969400000000185e-02
1.153655999999999949e+03,2.210556200000000221e-02
1.153716285714285732e+03,2.199673000000000253e-02
1.153776571428571287e+03,2.204898000000000274e-02
1.153836857142857070e+03,2.192995200000000255e-02
1.153897142857142853e+03,2.160004600000000122e-02
1.153957428571428636e+03,2.172079600000000055e-02
1.154017714285714192e+03,2.219782200000000247e-02
1.154077999999999975e+03,2.220462200000000025e-02
1.154138285714285757e+03,2.183618000000000017e-02
1.154198571428571313e+03,2.181488999999999998e-02
1.154258857142857096e+03,2.192928800000000164e-02
1.154319142857142879e+03,2.186659800000000098e-02
1.154379428571428662e+03,2.178632200000000033e-02
1.154439714285714217e+03,2.220050600000000179e-02
1.154500000000000000e+03,2.254542200000000246e-02
1.154560285714285783e+03,2.218589600000000009e-02
1.154620571428571338e+03,2.190005000000000077e-02
1.154680857142857121e+03,2.197986000000000037e-02
1.154741142857142904e+03,2.193943000000000282e-02
1.154801428571428687e+03,2.176521200000000253e-02
1.154861714285714243e+03,2.202193000000000206e-02
1.154922000000000025e+03,2.264632800000000029e-02
1.154982285714285808e+03,2.238976200000000055e-02
1.155042571428571364e+03,2.170111600000000293e-02
1.155102857142857147e+03,2.150920000000000262e-02
1.155163142857142930e+03,2.191615200000000124e-02
1.155223428571428713e+03,2.208997600000000075e-02
1.155283714285714268e+03,2.191095800000000121e-02
1.155344000000000051e+03,2.208983800000000053e-02
1.155404285714285834e+03,2.236719000000000207e-02
1.155464571428571389e+03,2.222906800000000113e-02
1.155524857142857172e+03,2.184001200000000240e-02
1.155585142857142955e+03,2.200028400000000189e-02
1.155645428571428738e+03,2.254249000000000183e-02
1.155705714285714294e+03,2.239897200000000310e-02
1.155766000000000076e+03,2.200251400000000079e-02
1.155826428571428551e+03,2.201297200000000218e-02
1.155886857142857252e+03,2.216239400000000193e-02
1.155947285714285726e+03,2.177151600000000117e-02
1.156007714285714428e+03,2.156651200000000296e-02
1.156068142857142902e+03,2.181882800000000192e-02
1.156128571428571604e+03,2.204842400000000049e-02
1.156189000000000078e+03,2.192434000000000049e-02
1.156249285714285861e+03,2.192298200000000058e-02
1.156309571428571417e+03,2.213913800000000265e-02
1.156369857142857200e+03,2.216692599999999999e-02
1.156430142857142982e+03,2.197749000000000230e-02
1.156490428571428765e+03,2.198899200000000234e-02
1.156550714285714321e+03,2.236876000000000142e-02
1.156611000000000104e+03,2.263218999999999995e-02
1.156671285714285887e+03,2.252064400000000285e-02
1.156731571428571442e+03,2.231919200000000159e-02
1.156791857142857225e+03,2.239014600000000313e-02
1.156852142857142780e+03,2.231490200000000104e-02
1.156912428571428563e+03,2.197815200000000080e-02
1.156972714285714119e+03,2.189977000000000243e-02
1.157032999999999902e+03,2.202667200000000061e-02
1.157093285714285685e+03,2.226244200000000034e-02
1.157153571428571240e+03,2.268459000000000100e-02
1.157213857142857023e+03,2.263658800000000262e-02
1.157274142857142806e+03,2.231717000000000076e-02
1.157334428571428589e+03,2.215305000000000052e-02
1.157394714285714144e+03,2.186050000000000146e-02
1.157454999999999927e+03,2.198707400000000228e-02
1.157515285714285710e+03,2.224877199999999999e-02
1.157575571428571266e+03,2.213613799999999965e-02
1.157635857142857049e+03,2.184565800000000044e-02
1.157696142857142831e+03,2.207596200000000106e-02
1.157756428571428614e+03,2.230935600000000241e-02
1.157816714285714170e+03,2.212313400000000263e-02
1.157876999999999953e+03,2.211469599999999966e-02
1.157937285714285736e+03,2.226192199999999996e-02
1.157997571428571291e+03,2.224605200000000227e-02
1.158057857142857074e+03,2.215590800000000193e-02
1.158118142857142857e+03,2.192423400000000078e-02
1.158178428571428640e+03,2.211720600000000037e-02
1.158238714285714195e+03,2.222837199999999971e-02
1.158298999999999978e+03,2.201799200000000012e-02
1.158359285714285761e+03,2.183088200000000284e-02
1.158419571428571317e+03,2.193071600000000287e-02
1.158479857142857099e+03,2.194302000000000058e-02
1.158540142857142882e+03,2.185342600000000218e-02
1.158600428571428665e+03,2.206878200000000206e-02
1.158660714285714221e+03,2.244108600000000245e-02
1.158721000000000004e+03,2.230736800000000103e-02
1.158781285714285787e+03,2.201583000000000012e-02
1.158841571428571342e+03,2.205818400000000151e-02
1.158901857142857125e+03,2.216260400000000241e-02
1.158962142857142908e+03,2.190099000000000212e-02
1.159022428571428691e+03,2.187450800000000084e-02
1.159082714285714246e+03,2.223426400000000011e-02
1.159143000000000029e+03,2.232616800000000040e-02
1.159203428571428503e+03,2.195636800000000041e-02
1.159263857142857205e+03,2.188018800000000180e-02
1.159324285714285679e+03,2.217822600000000227e-02
1.159384714285714381e+03,2.217742200000000219e-02
1.159445142857142855e+03,2.194765600000000288e-02
1.159505571428571557e+03,2.206348200000000231e-02
1.159566000000000031e+03,2.244213200000000005e-02
1.159626285714285814e+03,2.251851600000000231e-02
1.159686571428571369e+03,2.220099600000000062e-02
1.159746857142857152e+03,2.211745000000000030e-02
1.159807142857142935e+03,2.235780600000000090e-02
1.159867428571428718e+03,2.256374400000000016e-02
1.159927714285714274e+03,2.224047200000000071e-02
1.159988000000000056e+03,2.210747799999999985e-02
1.160048285714285839e+03,2.241893000000000011e-02
1.160108571428571395e+03,2.222934800000000294e-02
1.160168857142857178e+03,2.187248600000000001e-02
1.160229142857142961e+03,2.197675800000000249e-02
1.160289428571428743e+03,2.216874000000000275e-02
1.160349714285714299e+03,2.198222800000000296e-02
1.160410000000000082e+03,2.182388000000000036e-02
1.160470285714285865e+03,2.221543200000000023e-02
1.160530571428571420e+03,2.241261400000000084e-02
1.160590857142857203e+03,2.217275000000000149e-02
1.160651142857142986e+03,2.209695000000000062e-02
1.160711428571428769e+03,2.225281800000000060e-02
1.160771714285714324e+03,2.229041600000000040e-02
1.160832000000000107e+03,2.214213400000000082e-02
1.160892285714285890e+03,2.211068600000000092e-02
1.160952571428571446e+03,2.233304000000000192e-02
1.161012857142857229e+03,2.230475000000000166e-02
1.161073142857142784e+03,2.192632600000000292e-02
1.161133428571428567e+03,2.182172000000000278e-02
1.161193714285714123e+03,2.213139600000000110e-02
1.161253999999999905e+03,2.222167600000000270e-02
1.161314285714285688e+03,2.193082200000000259e-02
1.161374571428571244e+03,2.188583200000000090e-02
1.161434857142857027e+03,2.223967000000000305e-02
1.161495142857142810e+03,2.219831000000000235e-02
1.161555428571428592e+03,2.190095800000000162e-02
1.161615714285714148e+03,2.218327999999999967e-02
1.161675999999999931e+03,2.260793200000000072e-02
1.161736285714285714e+03,2.229254400000000094e-02
1.161796571428571269e+03,2.206383000000000302e-02
1.161856857142857052e+03,2.228616000000000277e-02
1.161917142857142835e+03,2.239544800000000183e-02
1.161977428571428618e+03,2.212303000000000186e-02
1.162037714285714173e+03,2.191963600000000276e-02
1.162097999999999956e+03,2.214321600000000029e-02
1.162158285714285739e+03,2.229247400000000309e-02
1.162218571428571295e+03,2.203789600000000126e-02
1.162278857142857078e+03,2.189430000000000195e-02
1.162339142857142861e+03,2.222812600000000083e-02
1.162399428571428643e+03,2.247015000000000123e-02
1.162459714285714199e+03,2.223935600000000179e-02
1.162519999999999982e+03,2.212044800000000089e-02
1.162580428571428456e+03,2.233178400000000036e-02
1.162640857142857158e+03,2.237476200000000290e-02
1.162701285714285632e+03,2.231235600000000194e-02
1.162761714285714334e+03,2.236750600000000228e-02
1.162822142857142808e+03,2.251659599999999983e-02
1.162882571428571509e+03,2.249831000000000053e-02
1.162942999999999984e+03,2.228476400000000204e-02
1.163003285714285767e+03,2.235595800000000216e-02
1.163063571428571322e+03,2.238048200000000015e-02
1.163123857142857105e+03,2.212798000000000195e-02
1.163184142857142888e+03,2.202419600000000283e-02
1.163244428571428671e+03,2.222816000000000028e-02
1.163304714285714226e+03,2.237001800000000193e-02
1.163365000000000009e+03,2.231985600000000250e-02
1.163425285714285792e+03,2.213617200000000257e-02
1.163485571428571347e+03,2.214053000000000201e-02
1.163545857142857130e+03,2.236384400000000078e-02
1.163606142857142913e+03,2.238174000000000066e-02
1.163666428571428696e+03,2.235020400000000199e-02
1.163726714285714252e+03,2.261973000000000109e-02
1.163787000000000035e+03,2.279691000000000009e-02
1.163847285714285817e+03,2.277421400000000096e-02
1.163907571428571373e+03,2.263187600000000216e-02
1.163967857142857156e+03,2.250916400000000164e-02
1.164028142857142939e+03,2.229735600000000081e-02
1.164088428571428722e+03,2.217044800000000232e-02
1.164148714285714277e+03,2.232065800000000017e-02
1.164209000000000060e+03,2.251670000000000060e-02
1.164269285714285843e+03,2.241212600000000096e-02
1.164329571428571398e+03,2.209043200000000012e-02
1.164389857142857181e+03,2.207592600000000266e-02
1.164450142857142964e+03,2.238086600000000273e-02
1.164510428571428747e+03,2.242740800000000284e-02
1.164570714285714303e+03,2.223349800000000084e-02
1.164631000000000085e+03,2.237388800000000150e-02
1.164691285714285868e+03,2.261606400000000169e-02
1.164751571428571424e+03,2.255795200000000264e-02
1.164811857142857207e+03,2.247259200000000304e-02
1.164872142857142990e+03,2.314890600000000034e-02
1.164932428571428773e+03,2.328812600000000274e-02
1.164992714285714328e+03,2.259295799999999979e-02
1.165053000000000111e+03,2.240064800000000217e-02
1.165113285714285894e+03,2.247140600000000280e-02
1.165173571428571449e+03,2.247842000000000243e-02
1.165233857142857232e+03,2.219824199999999997e-02
1.165294142857142788e+03,2.210597800000000182e-02
1.165354428571428571e+03,2.229767200000000102e-02
1.165414714285714126e+03,2.230171600000000268e-02
1.165474999999999909e+03,2.204155600000000034e-02
1.165535285714285692e+03,2.213857800000000250e-02
1.165595571428571247e+03,2.246348600000000126e-02
1.165655857142857030e+03,2.256943200000000038e-02
1.165716142857142813e+03,2.229216000000000183e-02
1.165776428571428596e+03,2.223164799999999969e-02
1.165836714285714152e+03,2.244516600000000250e-02
1.165896999999999935e+03,2.253624200000000147e-02
1.165957285714285717e+03,2.238662400000000080e-02
1.166017571428571273e+03,2.243567600000000162e-02
1.166077857142857056e+03,2.248794600000000171e-02
1.166138142857142839e+03,2.236932000000000156e-02
1.166198428571428622e+03,2.204162400000000271e-02
1.166258714285714177e+03,2.211528800000000031e-02
1.166318999999999960e+03,2.230883200000000066e-02
1.166379428571428434e+03,2.216274200000000263e-02
1.166439857142857136e+03,2.207247800000000301e-02
1.166500285714285610e+03,2.244774800000000001e-02
1.166560714285714312e+03,2.261854400000000084e-02
1.166621142857142786e+03,2.240330000000000099e-02
1.166681571428571488e+03,2.240720600000000243e-02
1.166741999999999962e+03,2.258234600000000314e-02
1.166802285714285745e+03,2.261418000000000109e-02
1.166862571428571300e+03,2.236199400000000309e-02
1.166922857142857083e+03,2.235257400000000005e-02
1.166983142857142866e+03,2.269195400000000029e-02
1.167043428571428649e+03,2.264542200000000186e-02
1.167103714285714204e+03,2.228553200000000026e-02
1.167163999999999987e+03,2.229031200000000310e-02
1.167224285714285770e+03,2.244436400000000137e-02
1.167284571428571326e+03,2.226554800000000306e-02
1.167344857142857109e+03,2.205330400000000274e-02
1.167405142857142891e+03,2.223848400000000280e-02
1.167465428571428674e+03,2.247705800000000115e-02
1.167525714285714230e+03,2.233052800000000226e-02
1.167586000000000013e+03,2.218436000000000019e-02
1.167646285714285796e+03,2.243176800000000123e-02
1.167706571428571351e+03,2.279802800000000143e-02
1.167766857142857134e+03,2.278723800000000133e-02
1.167827142857142917e+03,2.252280800000000180e-02
1.167887428571428700e+03,2.267432600000000159e-02
1.167947714285714255e+03,2.282208999999999974e-02
1.168008000000000038e+03,2.252605400000000022e-02
1.168068285714285821e+03,2.234099400000000291e-02
