Energy(1/cm),Absorbance
7.099470e+003,-1.318454e-003
7.099484e+003,-1.472033e-003
7.099500e+003,-1.511526e-003
7.099515e+003,-1.399875e-003
7.099530e+003,-1.134286e-003
7.099545e+003,-7.540390e-004
7.099560e+003,-3.344587e-004
7.099575e+003,2.836366e-005
7.099590e+003,2.450954e-004
7.099605e+003,2.608100e-004
7.099620e+003,7.363008e-005
7.099635e+003,-2.580044e-004
7.099650e+003,-6.298188e-004
7.099666e+003,-9.204484e-004
7.099681e+003,-1.024587e-003
7.099695e+003,-8.829524e-004
7.099710e+003,-4.968919e-004
7.099726e+003,7.598300e-005
7.099741e+003,7.404145e-004
7.099756e+003,1.391537e-003
7.099771e+003,1.940317e-003
7.099786e+003,2.326131e-003
7.099801e+003,2.518151e-003
7.099816e+003,2.514585e-003
7.099831e+003,2.331361e-003
7.099846e+003,2.000196e-003
7.099861e+003,1.570507e-003
7.099876e+003,1.111976e-003
7.099892e+003,7.089510e-004
7.099906e+003,4.458153e-004
7.099921e+003,3.849230e-004
7.099937e+003,5.395252e-004
7.099952e+003,8.606142e-004
7.099967e+003,1.241117e-003
7.099982e+003,1.544570e-003
7.099997e+003,1.648528e-003
7.100012e+003,1.483324e-003
7.100027e+003,1.059526e-003
7.100042e+003,4.642240e-004
7.100057e+003,-1.709049e-004
7.100072e+003,-7.120629e-004
7.100087e+003,-1.067558e-003
7.100103e+003,-1.210851e-003
7.100117e+003,-1.176486e-003
7.100132e+003,-1.032950e-003
7.100147e+003,-8.455522e-004
7.100163e+003,-6.490413e-004
7.100178e+003,-4.386057e-004
7.100193e+003,-1.830932e-004
7.100208e+003,1.427980e-004
7.100223e+003,5.309329e-004
7.100238e+003,9.290443e-004
7.100253e+003,1.247497e-003
7.100268e+003,1.388147e-003
7.100283e+003,1.281525e-003
7.100298e+003,9.104167e-004
7.100313e+003,3.227792e-004
7.100328e+003,-3.841849e-004
7.100343e+003,-1.093603e-003
7.100358e+003,-1.699660e-003
7.100374e+003,-2.133025e-003
7.100389e+003,-2.369961e-003
7.100404e+003,-2.425353e-003
7.100418e+003,-2.337731e-003
7.100434e+003,-2.152709e-003
7.100449e+003,-1.911861e-003
7.100464e+003,-1.647146e-003
7.100479e+003,-1.382238e-003
7.100494e+003,-1.132832e-003
7.100509e+003,-9.089420e-004
7.100524e+003,-7.110705e-004
7.100539e+003,-5.292587e-004
7.100554e+003,-3.448216e-004
7.100569e+003,-1.337747e-004
7.100584e+003,1.217847e-004
7.100600e+003,4.239249e-004
7.100615e+003,7.542884e-004
7.100629e+003,1.072812e-003
7.100645e+003,1.330180e-003
7.100660e+003,1.481695e-003
7.100675e+003,1.502508e-003
7.100690e+003,1.396789e-003
7.100705e+003,1.199384e-003
7.100720e+003,9.654053e-004
7.100735e+003,7.553837e-004
7.100750e+003,6.203476e-004
7.100765e+003,5.865371e-004
7.100780e+003,6.542271e-004
7.100795e+003,8.020870e-004
7.100811e+003,9.959907e-004
7.100826e+003,1.203703e-003
7.100840e+003,1.405033e-003
7.100855e+003,1.594883e-003
7.100871e+003,1.780790e-003
7.100886e+003,1.976530e-003
7.100901e+003,2.193936e-003
7.100916e+003,2.435608e-003
7.100931e+003,2.691051e-003
7.100946e+003,2.938871e-003
7.100961e+003,3.151987e-003
7.100976e+003,3.302436e-003
7.100991e+003,3.364507e-003
7.101006e+003,3.320933e-003
7.101021e+003,3.165037e-003
7.101037e+003,2.902545e-003
7.101051e+003,2.555078e-003
7.101066e+003,2.160569e-003
7.101082e+003,1.769645e-003
7.101097e+003,1.438741e-003
7.101112e+003,1.218622e-003
7.101127e+003,1.142837e-003
7.101142e+003,1.215133e-003
7.101157e+003,1.407992e-003
7.101172e+003,1.668618e-003
7.101187e+003,1.929833e-003
7.101202e+003,2.129136e-003
7.101217e+003,2.220079e-003
7.101232e+003,2.181914e-003
7.101248e+003,2.018870e-003
7.101262e+003,1.749052e-003
7.101277e+003,1.397919e-003
7.101292e+003,9.901125e-004
7.101308e+003,5.472551e-004
7.101323e+003,9.165842e-005
7.101338e+003,-3.485958e-004
7.101353e+003,-7.386251e-004
7.101368e+003,-1.040817e-003
7.101383e+003,-1.221688e-003
7.101398e+003,-1.263054e-003
7.101413e+003,-1.167894e-003
7.101428e+003,-9.584702e-004
7.101443e+003,-6.705127e-004
7.101458e+003,-3.414114e-004
7.101473e+003,-1.557297e-006
7.101488e+003,3.274546e-004
7.101503e+003,6.298376e-004
7.101519e+003,8.880713e-004
7.101534e+003,1.077363e-003
7.101549e+003,1.165362e-003
7.101564e+003,1.120214e-003
7.101579e+003,9.237648e-004
7.101594e+003,5.824229e-004
7.101609e+003,1.316283e-004
7.101624e+003,-3.670032e-004
7.101639e+003,-8.420799e-004
7.101654e+003,-1.229188e-003
7.101669e+003,-1.487355e-003
7.101684e+003,-1.608426e-003
7.101699e+003,-1.612123e-003
7.101714e+003,-1.537247e-003
7.101729e+003,-1.426989e-003
7.101745e+003,-1.313896e-003
7.101760e+003,-1.215146e-003
7.101774e+003,-1.130519e-003
7.101790e+003,-1.048354e-003
7.101805e+003,-9.551310e-004
7.101820e+003,-8.411540e-004
7.101835e+003,-7.086887e-004
7.101850e+003,-5.696312e-004
7.101865e+003,-4.425115e-004
7.101880e+003,-3.465101e-004
7.101895e+003,-2.919453e-004
7.101910e+003,-2.760182e-004
7.101925e+003,-2.802898e-004
7.101940e+003,-2.753891e-004
7.101956e+003,-2.318764e-004
7.101971e+003,-1.319528e-004
7.101985e+003,2.286309e-005
7.102000e+003,2.064741e-004
7.102016e+003,3.761679e-004
7.102031e+003,4.865808e-004
7.102046e+003,5.080430e-004
7.102061e+003,4.419015e-004
7.102076e+003,3.222155e-004
7.102091e+003,2.075349e-004
7.102106e+003,1.620888e-004
7.102121e+003,2.302100e-004
7.102136e+003,4.205088e-004
7.102151e+003,7.009195e-004
7.102167e+003,1.008976e-003
7.102182e+003,1.272221e-003
7.102196e+003,1.432890e-003
7.102211e+003,1.465470e-003
7.102227e+003,1.382064e-003
7.102242e+003,1.227627e-003
7.102257e+003,1.063545e-003
7.102272e+003,9.480048e-004
7.102287e+003,9.226358e-004
7.102302e+003,1.003994e-003
7.102317e+003,1.178917e-003
7.102332e+003,1.412047e-003
7.102347e+003,1.654615e-003
7.102362e+003,1.857219e-003
7.102377e+003,1.980790e-003
7.102393e+003,2.005921e-003
7.102407e+003,1.938087e-003
7.102422e+003,1.805610e-003
7.102438e+003,1.649459e-003
7.102453e+003,1.510986e-003
7.102468e+003,1.418164e-003
7.102483e+003,1.377743e-003
7.102498e+003,1.377078e-003
7.102513e+003,1.395626e-003
7.102528e+003,1.420358e-003
7.102543e+003,1.457957e-003
7.102558e+003,1.535824e-003
7.102573e+003,1.688841e-003
7.102588e+003,1.938320e-003
7.102604e+003,2.268772e-003
7.102618e+003,2.619909e-003
7.102633e+003,2.897007e-003
7.102648e+003,3.000523e-003
7.102664e+003,2.864854e-003
7.102679e+003,2.489491e-003
7.102694e+003,1.950535e-003
7.102709e+003,1.383792e-003
7.102724e+003,9.423265e-004
7.102739e+003,7.491769e-004
7.102754e+003,8.574603e-004
7.102769e+003,1.234206e-003
7.102784e+003,1.774635e-003
7.102799e+003,2.338357e-003
7.102814e+003,2.793016e-003
7.102829e+003,3.051639e-003
7.102844e+003,3.089113e-003
7.102859e+003,2.935802e-003
7.102875e+003,2.656079e-003
7.102890e+003,2.322001e-003
7.102905e+003,1.992041e-003
7.102919e+003,1.700051e-003
7.102935e+003,1.457790e-003
7.102950e+003,1.261587e-003
7.102965e+003,1.101147e-003
7.102980e+003,9.661691e-004
7.102995e+003,8.493596e-004
7.103010e+003,7.471523e-004
7.103025e+003,6.619591e-004
7.103040e+003,6.017996e-004
7.103055e+003,5.804985e-004
7.103070e+003,6.140100e-004
7.103085e+003,7.144602e-004
7.103101e+003,8.814642e-004
7.103116e+003,1.096828e-003
7.103130e+003,1.324696e-003
7.103146e+003,1.517869e-003
7.103161e+003,1.628772e-003
7.103176e+003,1.622619e-003
7.103191e+003,1.484022e-003
7.103206e+003,1.220350e-003
7.103221e+003,8.549371e-004
7.103236e+003,4.201108e-004
7.103251e+003,-5.026143e-005
7.103266e+003,-5.246587e-004
7.103281e+003,-9.721242e-004
7.103296e+003,-1.361858e-003
7.103312e+003,-1.660218e-003
7.103327e+003,-1.836146e-003
7.103341e+003,-1.869600e-003
7.103356e+003,-1.759427e-003
7.103372e+003,-1.530776e-003
7.103387e+003,-1.232426e-003
7.103402e+003,-9.278547e-004
7.103417e+003,-6.790149e-004
7.103432e+003,-5.286961e-004
7.103447e+003,-4.869960e-004
7.103462e+003,-5.281667e-004
7.103477e+003,-5.981874e-004
7.103492e+003,-6.323995e-004
7.103507e+003,-5.766132e-004
7.103522e+003,-4.028555e-004
7.103538e+003,-1.195312e-004
7.103552e+003,2.316356e-004
7.103567e+003,5.893905e-004
7.103583e+003,8.936824e-004
7.103598e+003,1.102143e-003
7.103613e+003,1.204833e-003
7.103628e+003,1.224935e-003
7.103643e+003,1.204833e-003
7.103658e+003,1.188519e-003
7.103673e+003,1.203105e-003
7.103688e+003,1.246966e-003
7.103703e+003,1.291728e-003
7.103718e+003,1.294885e-003
7.103733e+003,1.219652e-003
7.103749e+003,1.054079e-003
7.103763e+003,8.161288e-004
7.103778e+003,5.482836e-004
7.103793e+003,2.996682e-004
7.103809e+003,1.048488e-004
7.103824e+003,-2.909071e-005
7.103839e+003,-1.231086e-004
7.103854e+003,-2.128340e-004
7.103869e+003,-3.288302e-004
7.103884e+003,-4.770668e-004
7.103899e+003,-6.322010e-004
7.103914e+003,-7.464644e-004
7.103929e+003,-7.678648e-004
7.103944e+003,-6.623742e-004
7.103959e+003,-4.329123e-004
7.103974e+003,-1.178087e-004
7.103989e+003,2.213918e-004
7.104004e+003,5.189570e-004
7.104020e+003,7.240518e-004
7.104035e+003,8.132075e-004
7.104050e+003,7.900705e-004
7.104065e+003,6.760295e-004
7.104080e+003,4.993519e-004
7.104095e+003,2.922080e-004
7.104110e+003,8.698556e-005
7.104125e+003,-7.802365e-005
7.104140e+003,-1.561658e-004
7.104155e+003,-9.958950e-005
7.104170e+003,1.313632e-004
7.104185e+003,5.515680e-004
7.104200e+003,1.138120e-003
7.104215e+003,1.830931e-003
7.104230e+003,2.543313e-003
7.104246e+003,3.179623e-003
7.104261e+003,3.659723e-003
7.104275e+003,3.935647e-003
7.104291e+003,3.995067e-003
7.104306e+003,3.856980e-003
7.104321e+003,3.559692e-003
7.104336e+003,3.144845e-003
7.104351e+003,2.651111e-003
7.104366e+003,2.112687e-003
7.104381e+003,1.561462e-003
7.104396e+003,1.031062e-003
7.104411e+003,5.590327e-004
7.104426e+003,1.839992e-004
7.104441e+003,-6.122739e-005
7.104457e+003,-1.570601e-004
7.104472e+003,-1.010471e-004
7.104486e+003,8.917286e-005
7.104501e+003,3.764996e-004
7.104517e+003,7.070592e-004
7.104532e+003,1.015054e-003
7.104547e+003,1.229753e-003
7.104562e+003,1.285214e-003
7.104577e+003,1.134599e-003
7.104592e+003,7.645115e-004
7.104607e+003,2.037890e-004
7.104622e+003,-4.743197e-004
7.104637e+003,-1.162541e-003
7.104652e+003,-1.740617e-003
7.104667e+003,-2.105427e-003
7.104683e+003,-2.195667e-003
7.104697e+003,-2.006758e-003
7.104712e+003,-1.591193e-003
7.104728e+003,-1.044850e-003
7.104743e+003,-4.811047e-004
7.104758e+003,-5.168879e-006
7.104773e+003,3.082891e-004
7.104788e+003,4.265119e-004
7.104803e+003,3.610791e-004
7.104818e+003,1.617242e-004
7.104833e+003,-9.614434e-005
7.104848e+003,-3.296580e-004
7.104863e+003,-4.657473e-004
7.104878e+003,-4.563472e-004
7.104894e+003,-2.905546e-004
7.104908e+003,4.903865e-006
7.104923e+003,3.725532e-004
7.104938e+003,7.411115e-004
7.104954e+003,1.046971e-003
7.104969e+003,1.253711e-003
7.104984e+003,1.361223e-003
7.104999e+003,1.401077e-003
7.105014e+003,1.419792e-003
7.105029e+003,1.456726e-003
7.105044e+003,1.523023e-003
7.105059e+003,1.595548e-003
7.105074e+003,1.623684e-003
7.105089e+003,1.550788e-003
7.105104e+003,1.338788e-003
7.105119e+003,9.828729e-004
7.105134e+003,5.181609e-004
7.105149e+003,6.858800e-006
7.105165e+003,-4.811047e-004
7.105180e+003,-8.913843e-004
7.105195e+003,-1.197270e-003
7.105210e+003,-1.401955e-003
7.105225e+003,-1.527111e-003
7.105240e+003,-1.597730e-003
7.105255e+003,-1.626747e-003
7.105270e+003,-1.609152e-003
7.105285e+003,-1.526285e-003
7.105300e+003,-1.356078e-003
7.105315e+003,-1.086166e-003
7.105330e+003,-7.228137e-004
7.105345e+003,-2.941638e-004
7.105360e+003,1.555922e-004
7.105375e+003,5.787401e-004
7.105391e+003,9.379101e-004
7.105406e+003,1.218821e-003
7.105420e+003,1.435084e-003
7.105436e+003,1.624382e-003
7.105451e+003,1.837719e-003
7.105466e+003,2.120245e-003
7.105481e+003,2.492023e-003
7.105496e+003,2.934634e-003
7.105511e+003,3.389718e-003
7.105526e+003,3.767966e-003
7.105541e+003,3.972863e-003
7.105556e+003,3.928893e-003
7.105571e+003,3.606130e-003
7.105586e+003,3.030885e-003
7.105602e+003,2.283194e-003
7.105617e+003,1.474713e-003
7.105631e+003,7.172149e-004
7.105646e+003,9.997690e-005
7.105662e+003,-3.292606e-004
7.105677e+003,-5.636748e-004
7.105692e+003,-6.258815e-004
7.105707e+003,-5.525229e-004
7.105722e+003,-3.764714e-004
7.105737e+003,-1.232080e-004
7.105752e+003,1.857560e-004
7.105767e+003,5.277150e-004
7.105782e+003,8.700431e-004
7.105797e+003,1.167787e-003
7.105813e+003,1.373721e-003
7.105828e+003,1.447551e-003
7.105842e+003,1.367040e-003
7.105857e+003,1.137655e-003
7.105873e+003,7.900040e-004
7.105888e+003,3.741119e-004
7.105903e+003,-5.099029e-005
7.105918e+003,-4.264907e-004
7.105933e+003,-7.021719e-004
7.105948e+003,-8.415178e-004
7.105963e+003,-8.272975e-004
7.105978e+003,-6.676675e-004
7.105993e+003,-3.963010e-004
7.106008e+003,-7.139798e-005
7.106023e+003,2.355143e-004
7.106039e+003,4.533114e-004
7.106053e+003,5.307338e-004
7.106068e+003,4.498287e-004
7.106083e+003,2.277900e-004
7.106099e+003,-8.594120e-005
7.106114e+003,-4.282451e-004
7.106129e+003,-7.418336e-004
7.106144e+003,-9.883894e-004
7.106159e+003,-1.154907e-003
7.106174e+003,-1.248285e-003
7.106189e+003,-1.283239e-003
7.106204e+003,-1.269496e-003
7.106219e+003,-1.205861e-003
7.106234e+003,-1.081142e-003
7.106250e+003,-8.844403e-004
7.106264e+003,-6.162202e-004
7.106279e+003,-2.935015e-004
7.106294e+003,4.943880e-005
7.106310e+003,3.667830e-004
7.106325e+003,6.148395e-004
7.106340e+003,7.637149e-004
7.106355e+003,8.059376e-004
7.106370e+003,7.598978e-004
7.106385e+003,6.652444e-004
7.106400e+003,5.769816e-004
7.106415e+003,5.532268e-004
7.106430e+003,6.403233e-004
7.106445e+003,8.618758e-004
7.106460e+003,1.205664e-003
7.106475e+003,1.623251e-003
7.106490e+003,2.037013e-003
7.106505e+003,2.356213e-003
7.106521e+003,2.502887e-003
7.106536e+003,2.434409e-003
7.106551e+003,2.159470e-003
7.106566e+003,1.739071e-003
7.106581e+003,1.265442e-003
7.106596e+003,8.360139e-004
7.106611e+003,5.247625e-004
7.106626e+003,3.620740e-004
7.106641e+003,3.365071e-004
7.106656e+003,4.097963e-004
7.106671e+003,5.399565e-004
7.106686e+003,7.025457e-004
7.106701e+003,8.992605e-004
7.106716e+003,1.149249e-003
7.106731e+003,1.469426e-003
7.106747e+003,1.853891e-003
7.106762e+003,2.261178e-003
7.106776e+003,2.619676e-003
7.106792e+003,2.846943e-003
7.106807e+003,2.878562e-003
7.106822e+003,2.692485e-003
7.106837e+003,2.321334e-003
7.106852e+003,1.841646e-003
7.106867e+003,1.353279e-003
7.106882e+003,9.511926e-004
7.106897e+003,6.950122e-004
7.106912e+003,5.964576e-004
7.106927e+003,6.186885e-004
7.106942e+003,6.896690e-004
7.106958e+003,7.247488e-004
7.106973e+003,6.494155e-004
7.106987e+003,4.208405e-004
7.107002e+003,4.022659e-005
7.107018e+003,-4.480723e-004
7.107033e+003,-9.666362e-004
7.107048e+003,-1.425569e-003
7.107063e+003,-1.746260e-003
7.107078e+003,-1.887680e-003
7.107093e+003,-1.856767e-003
7.107108e+003,-1.705964e-003
7.107123e+003,-1.516611e-003
7.107138e+003,-1.369422e-003
7.107153e+003,-1.315713e-003
7.107168e+003,-1.359051e-003
7.107184e+003,-1.458131e-003
7.107198e+003,-1.545633e-003
7.107213e+003,-1.558806e-003
7.107229e+003,-1.469755e-003
7.107244e+003,-1.296652e-003
7.107259e+003,-1.095883e-003
7.107274e+003,-9.360212e-004
7.107289e+003,-8.636409e-004
7.107304e+003,-8.774632e-004
7.107319e+003,-9.266644e-004
7.107334e+003,-9.288796e-004
7.107349e+003,-8.066937e-004
7.107364e+003,-5.241292e-004
7.107379e+003,-1.088648e-004
7.107395e+003,3.509318e-004
7.107409e+003,7.344734e-004
7.107424e+003,9.319332e-004
7.107439e+003,8.836223e-004
7.107455e+003,6.033590e-004
7.107470e+003,1.776016e-004
7.107485e+003,-2.650577e-004
7.107500e+003,-5.943491e-004
7.107515e+003,-7.205312e-004
7.107530e+003,-6.187017e-004
7.107545e+003,-3.339952e-004
7.107560e+003,3.913307e-005
7.107575e+003,3.891679e-004
7.107590e+003,6.228362e-004
7.107605e+003,6.958419e-004
7.107620e+003,6.248603e-004
7.107635e+003,4.805105e-004
7.107650e+003,3.656223e-004
7.107666e+003,3.832980e-004
7.107681e+003,6.000742e-004
7.107696e+003,1.024851e-003
7.107711e+003,1.599905e-003
7.107726e+003,2.211287e-003
7.107741e+003,2.719591e-003
7.107756e+003,2.998087e-003
7.107771e+003,2.968895e-003
7.107786e+003,2.628443e-003
7.107801e+003,2.050495e-003
7.107816e+003,1.363816e-003
7.107831e+003,7.158873e-004
7.107846e+003,2.308399e-004
7.107861e+003,-2.355766e-005
7.107876e+003,-5.036082e-005
7.107892e+003,8.834434e-005
7.107907e+003,2.991377e-004
7.107922e+003,4.924853e-004
7.107937e+003,6.113555e-004
7.107952e+003,6.454998e-004
7.107967e+003,6.266853e-004
7.107982e+003,6.106919e-004
7.107997e+003,6.553886e-004
7.108012e+003,7.989666e-004
7.108027e+003,1.054644e-003
7.108042e+003,1.410318e-003
7.108057e+003,1.835956e-003
7.108072e+003,2.298550e-003
7.108087e+003,2.765005e-003
7.108103e+003,3.203956e-003
7.108118e+003,3.588222e-003
7.108132e+003,3.892818e-003
7.108147e+003,4.096904e-003
7.108163e+003,4.189331e-003
7.108178e+003,4.172637e-003
7.108193e+003,4.065029e-003
7.108208e+003,3.898435e-003
7.108223e+003,3.709280e-003
7.108238e+003,3.528291e-003
7.108253e+003,3.374992e-003
7.108268e+003,3.254128e-003
7.108283e+003,3.158896e-003
7.108298e+003,3.080636e-003
7.108313e+003,3.011433e-003
7.108329e+003,2.948212e-003
7.108343e+003,2.889502e-003
7.108358e+003,2.827433e-003
7.108374e+003,2.743565e-003
7.108389e+003,2.610176e-003
7.108404e+003,2.398291e-003
7.108419e+003,2.088615e-003
7.108434e+003,1.685714e-003
7.108449e+003,1.223606e-003
7.108464e+003,7.609932e-004
7.108479e+003,3.655560e-004
7.108494e+003,9.437600e-005
7.108509e+003,-2.501548e-005
7.108524e+003,-3.611595e-006
7.108540e+003,1.120738e-004
7.108554e+003,2.542456e-004
7.108569e+003,3.567350e-004
7.108584e+003,3.716578e-004
7.108600e+003,2.793103e-004
7.108615e+003,9.132701e-005
7.108630e+003,-1.565301e-004
7.108645e+003,-4.171229e-004
7.108660e+003,-6.429537e-004
7.108675e+003,-7.941260e-004
7.108690e+003,-8.434358e-004
7.108705e+003,-7.787796e-004
7.108720e+003,-6.081469e-004
7.108735e+003,-3.617724e-004
7.108750e+003,-9.110905e-005
7.108765e+003,1.390195e-004
7.108780e+003,2.632634e-004
7.108795e+003,2.329285e-004
7.108811e+003,3.515664e-005
7.108826e+003,-2.991967e-004
7.108841e+003,-6.999555e-004
7.108856e+003,-1.074499e-003
7.108871e+003,-1.334013e-003
7.108886e+003,-1.419591e-003
7.108901e+003,-1.320106e-003
7.108916e+003,-1.072020e-003
7.108931e+003,-7.447114e-004
7.108946e+003,-4.121244e-004
7.108961e+003,-1.269842e-004
7.108976e+003,9.314977e-005
7.108991e+003,2.686013e-004
7.109006e+003,4.421337e-004
7.109021e+003,6.545589e-004
7.109037e+003,9.253254e-004
7.109052e+003,1.240619e-003
7.109067e+003,1.556042e-003
7.109082e+003,1.810302e-003
7.109097e+003,1.946308e-003
7.109112e+003,1.929866e-003
7.109127e+003,1.758566e-003
7.109142e+003,1.461913e-003
7.109157e+003,1.092676e-003
7.109172e+003,7.137301e-004
7.109187e+003,3.855199e-004
7.109202e+003,1.540675e-004
7.109217e+003,4.672151e-005
7.109232e+003,7.084636e-005
7.109248e+003,2.125738e-004
7.109263e+003,4.402431e-004
7.109278e+003,7.087518e-004
7.109292e+003,9.667336e-004
7.109308e+003,1.164731e-003
7.109323e+003,1.264577e-003
7.109338e+003,1.247830e-003
7.109353e+003,1.119218e-003
7.109368e+003,9.023815e-004
7.109383e+003,6.335208e-004
7.109398e+003,3.502023e-004
7.109413e+003,8.370465e-005
7.109428e+003,-1.460303e-004
7.109443e+003,-3.321080e-004
7.109458e+003,-4.715064e-004
7.109474e+003,-5.646675e-004
7.109488e+003,-6.129115e-004
7.109503e+003,-6.164849e-004
7.109519e+003,-5.805509e-004
7.109534e+003,-5.197938e-004
7.109549e+003,-4.592930e-004
7.109564e+003,-4.299001e-004
7.109579e+003,-4.590283e-004
7.109594e+003,-5.604319e-004
7.109609e+003,-7.262869e-004
7.109624e+003,-9.268297e-004
7.109639e+003,-1.115713e-003
7.109654e+003,-1.244122e-003
7.109669e+003,-1.275641e-003
7.109685e+003,-1.194891e-003
7.109699e+003,-1.008852e-003
7.109714e+003,-7.400144e-004
7.109729e+003,-4.130843e-004
7.109745e+003,-4.436421e-005
7.109760e+003,3.633341e-004
7.109775e+003,8.179878e-004
7.109790e+003,1.323001e-003
7.109805e+003,1.863075e-003
7.109820e+003,2.396859e-003
7.109835e+003,2.856148e-003
7.109850e+003,3.160131e-003
7.109865e+003,3.235567e-003
7.109880e+003,3.040995e-003
7.109896e+003,2.581243e-003
7.109910e+003,1.913259e-003
7.109925e+003,1.135795e-003
7.109940e+003,3.668493e-004
7.109956e+003,-2.747599e-004
7.109971e+003,-6.944971e-004
7.109986e+003,-8.346391e-004
7.110001e+003,-6.784525e-004
7.110016e+003,-2.507192e-004
7.110031e+003,3.897980e-004
7.110046e+003,1.157555e-003
7.110061e+003,1.955194e-003
7.110076e+003,2.690417e-003
7.110091e+003,3.288581e-003
7.110106e+003,3.708277e-003
7.110121e+003,3.947183e-003
7.110136e+003,4.035899e-003
7.110151e+003,4.023090e-003
7.110167e+003,3.952633e-003
7.110182e+003,3.845447e-003
7.110197e+003,3.692638e-003
7.110212e+003,3.461521e-003
7.110227e+003,3.115510e-003
7.110242e+003,2.637843e-003
7.110257e+003,2.047666e-003
7.110272e+003,1.400446e-003
7.110287e+003,7.767597e-004
7.110302e+003,2.533173e-004
7.110317e+003,-1.210880e-004
7.110332e+003,-3.382331e-004
7.110347e+003,-4.305290e-004
7.110362e+003,-4.493963e-004
7.110377e+003,-4.412206e-004
7.110393e+003,-4.319855e-004
7.110408e+003,-4.207641e-004
7.110423e+003,-3.922955e-004
7.110438e+003,-3.420736e-004
7.110453e+003,-2.876076e-004
7.110468e+003,-2.721771e-004
7.110483e+003,-3.497215e-004
7.110498e+003,-5.550049e-004
7.110513e+003,-8.805385e-004
7.110528e+003,-1.265333e-003
7.110543e+003,-1.608459e-003
7.110558e+003,-1.802886e-003
7.110573e+003,-1.773452e-003
7.110588e+003,-1.506078e-003
7.110604e+003,-1.053411e-003
7.110619e+003,-5.166499e-004
7.110633e+003,-8.946098e-006
7.110648e+003,3.836628e-004
7.110664e+003,6.261544e-004
7.110679e+003,7.379916e-004
7.110694e+003,7.786849e-004
7.110709e+003,8.174899e-004
7.110724e+003,9.086569e-004
7.110739e+003,1.078127e-003
7.110754e+003,1.319511e-003
7.110769e+003,1.604128e-003
7.110784e+003,1.892692e-003
7.110799e+003,2.143553e-003
7.110814e+003,2.316104e-003
7.110830e+003,2.372071e-003
7.110844e+003,2.278564e-003
7.110859e+003,2.019270e-003
7.110875e+003,1.608019e-003
7.110890e+003,1.094769e-003
7.110905e+003,5.624499e-004
7.110920e+003,1.099527e-004
7.110935e+003,-1.789863e-004
7.110950e+003,-2.656537e-004
7.110965e+003,-1.736539e-004
7.110980e+003,1.650106e-005
7.110995e+003,1.938442e-004
7.111010e+003,2.555386e-004
7.111025e+003,1.462120e-004
7.111041e+003,-1.236718e-004
7.111055e+003,-4.830244e-004
7.111070e+003,-8.290171e-004
7.111085e+003,-1.066798e-003
7.111101e+003,-1.141722e-003
7.111116e+003,-1.057278e-003
7.111131e+003,-8.687334e-004
7.111146e+003,-6.560221e-004
7.111161e+003,-4.963293e-004
7.111176e+003,-4.376789e-004
7.111191e+003,-4.919274e-004
7.111206e+003,-6.412002e-004
7.111221e+003,-8.518024e-004
7.111236e+003,-1.091487e-003
7.111251e+003,-1.336821e-003
7.111266e+003,-1.571946e-003
7.111281e+003,-1.780976e-003
7.111296e+003,-1.941187e-003
7.111312e+003,-2.022193e-003
7.111327e+003,-1.989014e-003
7.111342e+003,-1.813907e-003
7.111357e+003,-1.488577e-003
7.111372e+003,-1.029083e-003
7.111387e+003,-4.744852e-004
7.111402e+003,1.193652e-004
7.111417e+003,6.911957e-004
7.111432e+003,1.184565e-003
7.111447e+003,1.553614e-003
7.111462e+003,1.769246e-003
7.111477e+003,1.822513e-003
7.111492e+003,1.728426e-003
7.111507e+003,1.527113e-003
7.111522e+003,1.285115e-003
7.111538e+003,1.085734e-003
7.111553e+003,1.011600e-003
7.111568e+003,1.122008e-003
7.111583e+003,1.429167e-003
7.111598e+003,1.886336e-003
7.111613e+003,2.391628e-003
7.111628e+003,2.810725e-003
7.111643e+003,3.015637e-003
7.111658e+003,2.923393e-003
7.111673e+003,2.522650e-003
7.111688e+003,1.880779e-003
7.111703e+003,1.124931e-003
7.111718e+003,4.032959e-004
7.111733e+003,-1.598423e-004
7.111749e+003,-4.968919e-004
7.111764e+003,-6.113564e-004
7.111779e+003,-5.725762e-004
7.111793e+003,-4.848447e-004
7.111809e+003,-4.484695e-004
7.111824e+003,-5.298875e-004
7.111839e+003,-7.397498e-004
7.111854e+003,-1.034041e-003
7.111869e+003,-1.331602e-003
7.111884e+003,-1.540648e-003
7.111899e+003,-1.588057e-003
7.111914e+003,-1.440034e-003
7.111929e+003,-1.110590e-003
7.111944e+003,-6.565846e-004
7.111959e+003,-1.645125e-004
7.111975e+003,2.722815e-004
7.111989e+003,5.763181e-004
7.112004e+003,7.039396e-004
7.112020e+003,6.527338e-004
7.112035e+003,4.620680e-004
7.112050e+003,2.023304e-004
7.112065e+003,-4.456300e-005
7.112080e+003,-2.044883e-004
7.112095e+003,-2.286309e-004
7.112110e+003,-1.012458e-004
7.112125e+003,1.593377e-004
7.112140e+003,5.101329e-004
7.112155e+003,8.971355e-004
7.112170e+003,1.266405e-003
7.112186e+003,1.574165e-003
7.112200e+003,1.787943e-003
7.112215e+003,1.885970e-003
7.112230e+003,1.856154e-003
7.112246e+003,1.697456e-003
7.112261e+003,1.426973e-003
7.112276e+003,1.081648e-003
7.112291e+003,7.214631e-004
7.112306e+003,4.200445e-004
7.112321e+003,2.452943e-004
